 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est
2326,23.630804,9.457025,2.8333333,1.5888888,0.13510574
2327,33.26789,13.535283,3.4,1.7226665,0.2271192
2328,35.88031,14.442975,3.6,1.7466667,0.23310594
2329,36.261757,14.294264,3.6,1.768,0.20778473
2330,34.473724,15.181432,3.4,1.6119999,0.17978472
2331,53.92738,35.041267,3.4,1.5066667,0.27621534
2332,54.149925,34.84635,3.4,1.4533333,0.303704
2333,54.054462,34.6919,3.4,1.4533333,0.303704
2334,30.891708,12.168463,3,1.5466666,0.1878849
2335,29.949757,15.646577,3.25,1.825,0.09571069
2336,29.52153,15.971102,3.25,1.9416666,0.16084948
2337,69.3615,54.07251,3.75,1.8000001,0.31871438
2338,69.53049,54.162666,3.75,1.8555557,0.39135963
2339,53.976612,32.998444,3,1.3370371,0.3470993
2340,27.46077,8.295305,3,1.7119999,0.0865018
2341,26.809658,8.283753,3,1.7279999,0.086501814
2342,28.404755,8.323405,3.2,1.6711111,0.14721778
2343,29.200457,6.7505326,3,1.5277778,0.15322156
2344,28.81417,6.7632527,3,1.5796295,0.09402559
2345,24.455528,4.1380763,2.8333333,1.5240742,0.1059067
2346,23.810392,4.2847104,2.8333333,1.4611112,0.052411005
2347,23.160652,4.4759135,2.8333333,1.5244445,0.09596809
2348,22.635078,4.650745,2.8333333,1.54,0.08520127
2349,22.669138,4.661449,2.8333333,1.4499999,0.091792844
2350,22.83667,4.6645303,2.8333333,1.3592592,0.06594258
2351,23.402794,4.702185,2.8333333,1.3370371,0.04520947
2352,23.51938,5.778223,2.6666667,1.24,0.07208484
2353,24.404192,5.8769603,2.6666667,1.2266667,0.07208484
2354,24.237112,3.8023293,2.4285715,1.1085714,0.13566662
2355,24.61394,3.7705433,2.4285715,1.1085714,0.0213809
2356,27.642185,6.0172153,2.5714285,1.1561905,0.069942996
2357,28.44451,5.979152,2.5714285,1.1942858,0.061787
2358,26.158651,4.438522,2.25,1.15,0.07071068
2359,27.183731,4.383623,2.25,1.15,0.07071068
2360,25.667562,5.683788,2.3333333,1.1999999,0.094280906
2361,25.566757,1.7904792,2.125,0.97499996,0.13535534
2362,31.763454,4.105209,2.5714285,1.1104763,0.10396415
2363,30.806677,4.9134097,2.6666667,1.2266666,0.07208484
2364,30.439592,5.063155,2.6666667,1.2266666,0.07208484
2365,31.459482,5.9751873,2.8333333,1.2599999,0.14409308
2366,29.399559,5.2971997,2.6666667,1.2266666,0.07208484
2367,28.739298,5.331185,2.6666667,1.2266666,0.07208484
2368,28.09036,5.3724084,2.6666667,1.2533333,0.08113392
2369,27.532637,5.3026752,2.6666667,1.2933334,0.086013466
2370,27.129831,5.168802,2.6666667,1.2933334,0.086013466
2371,26.945105,5.0260663,2.6666667,1.2933334,0.086013466
2372,25.091124,5.7759795,2.8,1.352,0.10321616
2373,27.20144,6.6021986,3,1.3733332,0.096338615
2374,28.807495,7.372805,3.2,1.4419048,0.068888165
2375,28.735453,6.7832336,3.2,1.4952381,0.05306054
2376,29.61322,5.2288184,3,1.3523811,0.0990414
2377,25.579119,2.1378398,2.5714285,1.5380952,0.058881246
2378,27.382776,6.3228507,2.7142856,1.5047618,0.09671406
2379,24.929033,2.373564,2.5714285,1.4761906,0.034992713
2380,24.16622,2.8153546,2.5714285,1.4761906,0.034992713
2381,27.330713,5.0909986,2.7142856,1.5238096,0.083554804
2382,26.809723,5.6301637,2.7142856,1.5619048,0.07539882
2383,26.46232,6.07046,2.7142856,1.4809524,0.12477197
2384,26.109432,6.5312243,2.7142856,1.5142858,0.15280521
2385,25.614658,6.966932,2.7142856,1.4857142,0.17836118
2386,28.642918,10.516616,3,1.5847619,0.14485586
2387,31.19451,11.648134,3.142857,1.6666666,0.10857471
2388,27.683329,7.781292,2.75,1.6500001,0.18766001
2389,25.532745,6.754445,2.625,1.5416667,0.11597397
2390,29.894928,10.154363,2.875,1.5916667,0.16739136
2391,29.679533,10.35019,2.875,1.6,0.15283674
2392,29.677597,10.56068,2.875,1.5625,0.11856602
2393,25.019112,7.4266105,2.5555556,1.5111111,0.18316981
2394,25.04918,6.0227795,2.5555556,1.451852,0.15967667
2395,26.850931,8.903126,2.6666667,1.4740741,0.1466592
2396,26.62635,9.112261,2.6666667,1.488889,0.12570788
2397,26.60529,9.136791,2.6666667,1.488889,0.12570788
2398,26.408924,9.223888,2.6666667,1.488889,0.12570788
2399,27.167698,8.25056,2.6,1.4000001,0.15313709
2400,24.982807,6.06125,2.5,1.38,0.084852815
2401,24.985836,5.828602,2.5,1.38,0.084852815
2402,25.253834,5.47265,2.5,1.38,0.084852815
2403,27.316174,6.2318516,2.6,1.4133334,0.123221874
2404,27.67743,5.9572377,2.6,1.48,0.084852815
2405,29.1773,7.6963468,2.7777777,1.5555556,0.14228639
2406,32.746937,9.725496,3.125,1.5702381,0.15563904
2407,32.25901,9.9404745,3.125,1.5892859,0.15699282
2408,32.55977,9.732708,3.1111112,1.4898148,0.19270772
2409,31.002878,9.620511,3,1.531217,0.16155787
2410,30.182035,10.665953,3.125,1.5559524,0.16561365
2411,30.047045,10.464177,3.125,1.575,0.14615522
2412,26.531752,8.527366,3,1.5642858,0.15709332
2413,27.700575,7.43031,2.8888888,1.4126985,0.1396385
2414,26.442038,5.763314,2.7777777,1.4629631,0.08913023
2415,23.97108,3.8461657,2.6666667,1.417284,0.07101022
2416,24.071848,3.7935016,2.6666667,1.4271605,0.06911668
2417,22.486479,2.6078997,2.5555556,1.3604938,0.037689716
2418,27.178274,4.20107,2.875,1.4555554,0.0819294
2419,27.625805,4.4670267,2.875,1.4930555,0.054900933
2420,27.792927,4.6296453,2.875,1.5152777,0.045367114
2421,30.78305,4.953763,2.8,1.3502222,0.12135849
2422,30.515676,4.861659,2.8,1.3982222,0.057480074
2423,29.869009,5.365742,2.8888888,1.4513581,0.073152505
2424,29.602983,5.2885456,2.8888888,1.5059259,0.07644424
2425,29.36258,5.331622,2.8888888,1.5212346,0.07127709
2426,24.358051,4.6064305,2.6666667,1.5330864,0.06631306
2427,26.771338,4.8881025,2.7,1.4208891,0.10075303
2428,26.719341,4.91025,2.7,1.5235555,0.059347056
2429,26.735025,4.9427156,2.7,1.520889,0.055059023
2430,26.81017,4.9952493,2.7,1.5011111,0.06761326
2431,27.04129,5.0072227,2.7,1.4744445,0.05326574
2432,27.503063,5.1347537,2.7,1.4744445,0.05326574
2433,28.040552,5.2109966,2.7,1.4953334,0.053895224
2434,31.9632,6.050232,3,1.5017285,0.15767328
2435,32.311867,7.069198,3.125,1.5208334,0.16864598
2436,30.02628,4.589162,3,1.4597223,0.16859859
2437,30.25226,4.9031878,3,1.4416667,0.09316223
2438,30.47787,5.21339,3,1.4416667,0.09316223
2439,34.94402,11.096558,3.6666667,1.6851851,0.1877801
2440,34.48847,9.841689,3.4285715,1.6079366,0.17992707
2441,27.115694,6.1897655,2.75,1.6458333,0.15549016
2442,25.513437,6.965728,2.857143,1.5761906,0.04927843
2443,26.190462,6.028736,2.75,1.4541667,0.09311862
2444,25.802563,5.882709,2.75,1.5041667,0.043118626
2445,25.804045,5.71835,2.75,1.5333333,0.09125855
2446,26.16478,5.6957116,2.75,1.5041667,0.043118626
2447,26.315378,5.863017,2.75,1.5041667,0.043118626
2448,26.628345,6.010105,2.75,1.5041667,0.043118626
2449,26.684744,6.0864015,2.75,1.5041667,0.043118626
2450,24.205412,2.6953876,2.4444444,1.4592593,0.11610545
2451,24.290728,2.6845813,2.4444444,1.3703704,0.027216556
2452,24.77477,2.777171,2.4444444,1.3703704,0.027216556
2453,24.082502,3.3571043,2.5,1.4166667,0.030618625
2454,24.168465,3.455761,2.5,1.4125,0.026679683
2455,24.938236,3.5256598,2.5,1.4541667,0.020833343
2456,23.52141,4.098523,2.5714285,1.5190476,0.023809535
2457,26.034582,5.5338864,2.7142856,1.5285715,0.03727824
2458,28.080704,6.6376395,2.857143,1.5238096,0.1047244
2459,27.750608,7.9730887,3,1.6111113,0.085269295
2460,28.45732,8.184775,3,1.6111113,0.085269295
2461,29.250877,8.308872,3,1.6888889,0.11243152
2462,31.962631,9.601432,3.1666667,1.7444445,0.20104192
2463,32.6382,9.733521,3.1666667,1.7666668,0.16961496
2464,35.82329,10.319075,3,1.5333335,0.28613678
2465,35.8702,10.595669,3,1.5416667,0.16536814
2466,35.704597,11.058035,3,1.4875001,0.122390375
2467,32.338444,7.880543,2.75,1.5208334,0.13868448
2468,30.103569,6.941038,2.625,1.4291667,0.12689936
2469,28.367912,6.302008,2.5,1.4041667,0.14154403
2470,27.869267,6.3494086,2.5,1.3541667,0.091544025
2471,25.038029,4.218232,2.375,1.2791667,0.056188684
2472,25.800013,3.697381,2.3333333,1.2037038,0.094389945
2473,23.751886,4.0195937,2.375,1.2791667,0.056188684
2474,23.210096,3.6281743,2.375,1.2791667,0.056188684
2475,22.761217,3.3666787,2.375,1.2791667,0.056188684
2476,22.56707,3.07017,2.375,1.2791667,0.056188684
2477,22.657295,2.807544,2.375,1.2791667,0.056188684
2478,22.911383,2.596224,2.375,1.2791667,0.056188684
2479,25.700678,5.334221,2.5,1.2875,0.0679738
2480,26.333437,5.023366,2.5,1.3541667,0.09701351
2481,27.31371,4.707325,2.5,1.4041667,0.056188684
2482,28.306301,4.3207445,2.5,1.4041667,0.056188684
2483,29.283297,3.9321382,2.5,1.4333334,0.05202199
2484,30.812931,3.1729765,2.4444444,1.3555557,0.075871415
2485,28.642818,0.7486777,2.375,1.425,0.050000004
2486,29.147783,0.6839384,2.375,1.3541667,0.012499988
2487,28.664337,0.80667865,2.4285715,1.3761904,0.023809535
2488,29.061728,0.90312546,2.4285715,1.3761904,0.023809535
2489,33.881176,4.463568,2.8333333,1.1666666,0.039840955
2490,78.59214,37.842117,3.75,1.1944444,0.121207915
2491,29.757093,4.193036,2.5,1.1266667,0.02494438
2492,29.223978,4.011742,2.5,1.0600001,0.09161105
2493,28.530386,3.7876027,2.5,1.1266667,0.02494438
2494,23.792933,1.902304,2.142857,1.1428572,0.09754896
2495,23.321041,1.6939881,2.142857,1.1238096,0.026937399
2496,25.999266,3.2023811,2.2857144,1.152381,0.013468704
2497,25.686314,2.9981194,2.2857144,1.2285715,0.040406104
2498,26.806557,2.4831223,2.25,1.1500001,0.08535534
2499,25.63766,2.7446086,2.2857144,1.2285715,0.040406104
2500,26.671772,2.2548037,2.25,1.15,0.08535534
2501,26.503702,2.141859,2.25,1.2,0.03535534
2502,26.795149,2.2892992,2.25,1.2,0.03535534
2503,27.252708,2.4158487,2.25,1.2,0.03535534
2504,36.25769,9.398567,2.857143,1.207619,0.10477282
2505,34.216488,8.792112,2.7142856,1.3857144,0.07489488
2506,34.33151,8.506542,2.7142856,1.3761904,0.08968454
2507,34.349762,9.560761,2.8333333,1.4388889,0.10463196
2508,31.098824,5.835523,2.6666667,1.4055557,0.124158174
2509,30.928505,5.7452164,2.6666667,1.338889,0.0574915
2510,30.704033,5.786062,2.6666667,1.25,0.040236894
2511,30.27017,5.9325104,2.6666667,1.1666666,0.1
2512,27.36257,5.9754806,2.5,1.2166667,0.06380712
2513,22.7264,3.9342766,2.3333333,1.2444445,0.047140453
2514,21.44574,3.5907323,2.3333333,1.2666667,0.047140453
2515,20.965528,3.2550886,2.3333333,1.2666667,0.047140453
2516,26.252115,3.9302633,2.5714285,1.2619047,0.19925441
2517,28.60335,5.1980515,2.7142856,1.4809524,0.13824068
2518,27.79859,4.9884996,2.7142856,1.5714285,0.118649945
2519,27.133118,4.7537684,2.7142856,1.6571429,0.040406104
2520,27.032177,4.4091554,2.7142856,1.6761905,0.026937399
2521,26.998667,4.1569166,2.7142856,1.7142857,0
2522,26.966747,3.9907079,2.7142856,1.7142857,0
2523,29.333736,6.4050484,2.857143,1.6761905,0.09582876
2524,29.510931,5.49052,2.75,1.6166668,0.08061863
2525,28.814089,5.4510174,2.75,1.6125,0.051538825
2526,28.364714,5.3903246,2.75,1.5875,0.012500003
2527,27.899426,5.496808,2.75,1.5875,0.012500003
2528,27.393166,5.7161207,2.75,1.5875,0.012500003
2529,26.914785,6.1117744,2.75,1.5541667,0.024285119
2530,26.56842,6.483883,2.75,1.5375,0.047855344
2531,22.676973,3.5123072,2.4444444,1.4888889,0.12031587
2532,25.180168,4.7084007,2.5555556,1.437037,0.086858936
2533,25.4922,4.6442204,2.5555556,1.5111111,0.03142697
2534,25.85598,4.6571097,2.5555556,1.5111111,0.03142697
2535,26.581282,4.7804627,2.5555556,1.5111111,0.03142697
2536,30.921747,9.557562,3,1.6857144,0.07539882
2537,31.734041,10.055029,3,1.7571429,0.05469182
2538,29.814579,9.858023,2.857143,1.7619048,0.05387481
2539,30.59852,10.069152,2.857143,1.7428572,0.08081221
2540,30.918772,8.558852,2.857143,1.7190475,0.15052056
2541,31.457228,8.339612,2.857143,1.5952383,0.13961445
2542,32.14686,7.1398354,2.75,1.4875002,0.16854712
2543,32.367,6.980853,2.75,1.5583334,0.11237737
2544,32.632294,6.893939,2.75,1.5583334,0.11237737
2545,32.892338,6.729237,2.75,1.5583334,0.11237737
2546,30.061495,5.877194,2.7142856,1.5761904,0.14156155
2547,30.815504,8.881226,3,1.601111,0.122371934
2548,33.505943,14.069867,3.4,1.8733333,0.2080342
2549,32.497955,13.095798,3.4,1.9,0.17032185
2550,31.364025,12.466295,3.4,1.9,0.17032185
2551,31.18154,9.861571,3.1666667,1.7055556,0.19288804
2552,30.3414,9.316047,3.1666667,1.8166666,0.094794415
2553,29.57897,8.738187,3.1666667,1.8166666,0.094794415
2554,28.875525,8.579071,3.1666667,1.8444444,0.093554266
2555,28.744436,8.306899,3.1666667,1.8522221,0.071252204
2556,28.676025,7.7777543,3.1666667,1.7988888,0.06665081
2557,29.666754,7.8124356,3.3333333,1.775926,0.08337855
2558,29.90937,7.574068,3.3333333,1.7685186,0.14421867
2559,30.10938,7.218189,3.3333333,1.7685186,0.14421867
2560,30.4532,6.9443,3.3333333,1.7685186,0.14421867
2561,30.863724,6.7253623,3.3333333,1.7685186,0.14421867
2562,30.43688,8.097702,3.6,1.9222224,0.1730624
2563,30.577942,8.412128,3.6,1.9222224,0.1730624
2564,30.84963,9.176523,3.6,1.9222224,0.1730624
2565,31.122625,9.971738,3.6,1.9222224,0.1730624
2566,31.473001,10.446226,3.6,1.9222224,0.1730624
2567,33.47296,10.9422655,3.8,1.8995556,0.2264823
2568,33.598885,11.463338,3.8,1.9577777,0.17568974
2569,33.32522,12.41195,3.6,1.8577778,0.19790192
2570,34.073387,12.336283,3.6,1.8511112,0.14864533
2571,27.448832,7.0149784,3,1.7555555,0.24030896
2572,27.612457,7.716963,3,1.6222223,0.10697562
2573,24.783417,5.7304893,2.8333333,1.5592594,0.11277741
2574,25.051195,6.089915,2.8333333,1.4870371,0.050681222
2575,25.344116,6.474981,2.8333333,1.4870371,0.050681222
2576,26.00753,6.806906,2.8333333,1.4444445,0.027962344
2577,26.088373,5.9264083,2.6666667,1.431111,0.020367013
2578,28.169895,5.2884326,2.5714285,1.2971429,0.091428585
2579,26.648418,4.333692,2.4285715,1.3428571,0.020203056
2580,27.083532,4.338497,2.4285715,1.2428571,0.014285718
2581,28.215782,3.8882346,2.375,1.1624999,0.0625
2582,28.320919,3.908693,2.375,1.1625,0.047855344
2583,28.617125,3.8737867,2.375,1.1625,0.047855344
2584,28.768604,3.8120723,2.375,1.1625,0.047855344
2585,29.006145,3.8307576,2.375,1.1125,0.097855344
2586,23.961876,1.6276281,2.1111112,1.1111112,0.075871415
2587,26.066269,3.3452272,2.2222223,1.1185185,0.083805256
2588,24.548311,3.8843694,2.25,1.15,0.07071068
2589,24.117836,3.9364374,2.25,1.15,0.07071068
2590,23.839262,3.9624636,2.25,1.15,0.07071068
2591,23.525913,3.908967,2.25,1.15,0.07071068
2592,24.558067,3.3286755,2.2222223,1.0888889,0.10729839
2593,25.513046,2.911526,2.2,1.08,0.09656855
2594,25.448538,2.7622023,2.2,1.1200001,0.056568544
2595,25.651539,2.6031532,2.2,1.1200001,0.056568544
2596,26.389296,4.275765,2.3333333,1.1444445,0.042538084
2597,26.501865,3.916821,2.3333333,1.1444445,0.042538084
2598,26.629992,3.57532,2.3333333,1.1444445,0.042538084
2599,25.694986,3.7010367,2.375,1.1625,0.047855344
2600,24.141438,2.3347182,2.25,1.0875,0.012500003
2601,24.158205,2.1343253,2.25,1.0875,0.012500003
2602,24.067076,1.9438756,2.25,1.0375,0.0625
2603,24.240396,1.7732879,2.25,1.1041667,0.019094065
2604,24.2994,1.6294609,2.25,1.1666667,0.030618625
2605,24.471632,1.5439234,2.25,1.1666667,0.030618625
2606,23.534048,1.9209684,2.2857144,1.1904763,0.034992713
2607,23.70387,2.0638416,2.2857144,1.2238095,0.035951603
2608,24.054905,2.233365,2.2857144,1.2333333,0.023809535
2609,24.39996,2.4118638,2.2857144,1.2333333,0.023809535
2610,24.662443,2.3732667,2.2857144,1.1761905,0.08095239
2611,22.977438,2.5804644,2.3333333,1.2722223,0.027777791
2612,20.509903,2.9980183,2.4,1.3266667,0.03333335
2613,22.527618,2.3768141,2.3333333,1.2055556,0.09444445
2614,21.964804,2.262399,2.3333333,1.2722223,0.027777791
2615,23.619213,1.8562219,2.2857144,1.1761905,0.08095239
2616,27.179497,3.137656,2.375,1.1625001,0.08261846
2617,26.949982,2.7271967,2.3333333,1.2037038,0.094389945
2618,25.856266,2.655186,2.3333333,1.2481482,0.049945496
2619,24.929611,2.570117,2.3333333,1.2481482,0.049945496
2620,24.049196,2.486367,2.3333333,1.2481482,0.049945496
2621,23.961746,2.3400257,2.3333333,1.2481482,0.049945496
2622,23.85068,2.167182,2.3333333,1.2481482,0.049945496
2623,22.11219,2.2088454,2.375,1.2708333,0.054449413
2624,21.800322,2.0522695,2.375,1.2416667,0.06597397
2625,22.140535,1.9868361,2.375,1.175,0.05303301
2626,22.754925,2.031903,2.375,1.1458334,0.054991834
2627,23.401857,2.1580489,2.375,1.1625,0.047855344
2628,24.445381,2.4102883,2.375,1.1625,0.047855344
2629,25.41329,2.7058632,2.375,1.1625,0.047855344
2630,38.18426,6.64763,3.1666667,1.1074075,0.04382281
2631,39.078674,5.8138647,3.2,1.15,0.047958314
2632,39.796917,5.830549,3.2,1.14,0.044721358
2633,40.3693,5.8437967,3.2,1.14,0.044721358
2634,41.042793,5.8902297,3.2,1.14,0.044721358
2635,40.835308,4.967885,3,1.0500001,0.10393447
2636,31.062336,5.4051204,2.2857144,1.1904763,0.05387481
2637,31.988062,5.6186213,2.2857144,1.1714286,0.08081221
2638,31.798117,3.387059,2.3333333,1.2222222,0.17046289
2639,31.516842,4.163994,2.4,1.24,0.11313709
2640,34.323242,11.507417,2.75,1.4166667,0.25927252
2641,33.858,11.207191,2.75,1.45,0.21213204
2642,33.35958,10.800304,2.75,1.4833333,0.18856181
2643,33.22129,8.44064,2.6,1.3599999,0.1931371
2644,33.73161,7.827988,2.5,1.2111111,0.12952061
2645,32.581326,7.5988574,2.5,1.3666667,0.094280906
2646,31.702238,6.413735,2.4285715,1.2571428,0.13795507
2647,30.535929,6.279656,2.4285715,1.3142856,0.08081221
2648,29.75759,6.036395,2.4285715,1.3142856,0.08081221
2649,29.20877,5.7512426,2.4285715,1.3142856,0.08081221
2650,29.123554,5.787044,2.4285715,1.3142856,0.08081221
2651,28.94103,5.683809,2.4285715,1.3142856,0.08081221
2652,28.770367,5.5832267,2.4285715,1.3142856,0.08081221
2653,28.545391,5.434994,2.4285715,1.2761905,0.094280906
2654,27.09204,4.6261353,2.2857144,1.1714286,0.08081221
2655,27.319235,4.678086,2.2857144,1.1714286,0.08081221
2656,27.25607,4.4440866,2.2857144,1.1714286,0.08081221
2657,25.813623,5.052362,2.3333333,1.1999999,0.094280906
2658,25.4667,4.751889,2.3333333,1.1777778,0.12570788
2659,25.131498,4.4665904,2.3333333,1.1999999,0.094280906
2660,26.596533,5.9337845,2.5,1.2777778,0.15057565
2661,27.916838,5.179845,2.4285715,1.2571429,0.13795507
2662,26.886614,2.7560704,2.25,1.2,0.13535534
2663,25.042566,2.9383066,2.2857144,1.2285715,0.040406104
2664,25.439968,2.579877,2.25,1.15,0.08535534
2665,24.618008,2.5270631,2.25,1.2,0.03535534
2666,27.468233,4.019033,2.3333333,1.1555555,0.1238769
2667,26.481222,3.8336215,2.3333333,1.2444444,0.06285394
2668,25.932726,3.8069382,2.3333333,1.2444444,0.06285394
2669,25.323975,3.504862,2.3333333,1.2592592,0.052378282
2670,23.839556,3.8700025,2.375,1.325,0.03535534
2671,23.906286,3.6533349,2.375,1.325,0.03535534
2672,25.16234,7.547188,2.5714285,1.3809522,0.05387481
2673,24.214014,8.379411,2.6666667,1.5333333,0.094280906
2674,24.507019,7.9645486,2.6666667,1.5333333,0.094280906
2675,24.751207,7.3857675,2.6666667,1.5555555,0.07856742
2676,22.203192,3.9228327,2.5,1.5666666,0.06666667
2677,24.317478,3.1760335,2.4285715,1.3333334,0.07061156
2678,24.75121,2.9760818,2.4285715,1.3714286,0.040406104
2679,25.159838,2.6605506,2.4285715,1.3714286,0.040406104
2680,31.141657,5.0368104,2.8333333,1.4511112,0.08847618
2681,30.309484,6.0774965,3,1.5519999,0.10321616
2682,31.006891,5.2191615,2.8333333,1.3933333,0.15268014
2683,30.731337,5.3861575,2.8333333,1.46,0.086013466
2684,30.667381,5.6231036,2.8333333,1.46,0.086013466
2685,33.225697,5.512051,3.1666667,1.4444445,0.1174045
2686,52.360126,25.674232,3.5,1.4518518,0.23552759
2687,52.34492,25.800842,3.5,1.4592594,0.19657624
2688,67.30693,23.241943,3.8,1.5725715,0.16591954
2689,67.193726,22.965527,3.8,1.5619048,0.15359852
2690,32.404858,6.147349,3.1666667,1.588889,0.11913237
2691,31.920782,5.7745423,3.1666667,1.7755556,0.13100478
2692,30.118818,3.630461,2.857143,1.5485715,0.109822206
2693,29.681662,3.4463723,2.857143,1.5828571,0.042761806
2694,29.30881,3.3104575,2.857143,1.5523809,0.043594044
2695,29.228354,3.4147644,2.857143,1.4761906,0.03407344
2696,29.128912,3.5600984,2.857143,1.4761906,0.03407344
2697,28.978914,3.7764032,2.857143,1.4761906,0.03407344
2698,28.950542,3.9873435,2.857143,1.4761906,0.03407344
2699,27.763178,4.8522754,3,1.5555557,0.039752346
2700,27.37496,5.1261168,3,1.62,0.06563453
2701,27.06962,5.4258065,3,1.6444445,0.054302704
2702,29.391474,9.506064,3.1666667,1.7177778,0.13236685
2703,28.83647,9.779039,3.1666667,1.7133335,0.12156699
2704,28.398035,9.991658,3.1666667,1.5755557,0.1242793
2705,25.485636,8.63579,3,1.5611113,0.14084001
2706,27.657,7.501743,2.857143,1.4238096,0.17786287
2707,27.666218,7.4447103,2.857143,1.4809525,0.120720014
2708,27.910227,8.032112,2.857143,1.509524,0.13635449
2709,28.167646,7.8296504,2.857143,1.5552381,0.16693982
2710,32.666264,8.350021,3.142857,1.4361906,0.23503546
2711,32.998466,8.005382,3.142857,1.5282542,0.15434873
2712,51.745472,32.31931,3.3333333,1.5311112,0.24739037
2713,51.83079,32.111137,3.3333333,1.5755557,0.17268543
2714,51.89654,32.001774,3.3333333,1.5755557,0.17268543
2715,73.60168,16.438248,3.8333333,1.4224691,0.18181102
2716,72.97522,16.414536,3.8333333,1.600247,0.16596158
2717,34.97261,10.955514,3.142857,1.6600001,0.14198749
2718,35.566555,11.287054,3.2857144,1.6666666,0.24608973
2719,35.068676,11.196791,3.2857144,1.64,0.18300708
2720,34.671963,11.056737,3.2857144,1.64,0.1892579
2721,34.27156,11.073328,3.2857144,1.6971428,0.14260097
2722,32.971554,9.789085,3.142857,1.7333333,0.12981829
2723,32.574383,9.907835,3.142857,1.7142857,0.14741956
2724,30.97559,7.2080307,3,1.6952381,0.15585998
2725,26.280329,5.264855,2.7142856,1.6523811,0.15831102
2726,26.151707,5.579693,2.7142856,1.6142857,0.07423075
2727,26.570711,6.1074195,2.7142856,1.557143,0.11463686
2728,33.056656,10.39471,3.1666667,1.6277777,0.21104313
2729,33.235294,10.798722,3.1666667,1.6766667,0.17261602
2730,33.381886,11.164632,3.1666667,1.6544446,0.1883295
2731,33.650112,9.874633,3,1.4657143,0.24550556
2732,33.46209,10.185582,3,1.5228573,0.18836269
2733,35.38198,11.0772295,3.142857,1.4876192,0.17855683
2734,34.34074,10.146994,3,1.4800001,0.1675842
2735,30.95118,7.2552347,2.625,1.4291667,0.15678091
2736,33.74931,7.7349296,2.75,1.3291668,0.09025908
2737,35.446255,9.506016,2.875,1.3125,0.12504369
2738,35.44796,10.35964,3,1.38,0.116478816
2739,35.479656,9.857533,3,1.38,0.116478816
2740,32.58671,7.905062,2.857143,1.2942858,0.076072715
2741,32.63499,7.435037,2.857143,1.2942858,0.076072715
2742,32.749973,7.0080447,2.857143,1.2942858,0.076072715
2743,27.414986,4.453944,2.5,1.2208333,0.116234526
2744,24.93805,3.3996432,2.375,1.2416667,0.06597397
2745,24.310585,3.5565002,2.375,1.2416667,0.06597397
2746,23.552874,2.471806,2.2222223,1.162963,0.09682273
2747,22.884378,2.3690064,2.2222223,1.1777778,0.03142697
2748,22.265713,2.2510502,2.2222223,1.1777778,0.03142697
2749,21.813911,2.1417322,2.2222223,1.1777778,0.03142697
2750,22.715458,1.8415368,2.2,1.1200001,0.06828427
2751,24.189732,2.8947134,2.3,1.1933334,0.062277734
2752,25.028782,3.5564506,2.4,1.2533333,0.09056201
2753,24.638844,3.578545,2.4,1.28,0.084852815
2754,26.330744,5.2397943,2.5,1.28,0.08106344
2755,26.353308,5.0788317,2.5,1.29,0.066568546
2756,26.294003,4.9971375,2.5,1.3033333,0.05714046
2757,26.477337,4.9035444,2.5,1.33,0.038284276
2758,28.626347,6.2988553,2.7777777,1.3888888,0.06975464
2759,28.5623,6.4166474,2.7777777,1.4444444,0.0536492
2760,28.520613,8.141867,2.7777777,1.4444444,0.06178309
2761,28.767727,7.9749856,2.7777777,1.5111111,0.10027312
2762,26.582916,7.418878,2.75,1.5,0.077451915
2763,26.132347,8.496217,2.625,1.4791666,0.0949958
2764,27.220074,7.5590744,2.5555556,1.3222222,0.086982526
2765,27.463963,7.663943,2.5555556,1.3666667,0.042538084
2766,27.71642,7.765524,2.5555556,1.3222222,0.07396505
2767,28.022057,7.7744937,2.5555556,1.3592592,0.10291563
2768,28.348255,7.8004055,2.5555556,1.3925927,0.0900705
2769,29.683167,8.112838,2.6666667,1.3814816,0.09197685
2770,27.716345,6.5476017,2.5555556,1.3962963,0.0634894
2771,25.569176,4.5589304,2.4444444,1.3703704,0.05351663
2772,21.69083,1.2022142,2.2222223,1.2962964,0.065395765
2773,23.584066,2.8735344,2.3333333,1.2296296,0.010475659
2774,22.140316,3.1080432,2.375,1.325,0.03535534
2775,20.144215,3.5252502,2.4285715,1.3714286,0.040406104
2776,20.06955,3.4011195,2.4285715,1.3714286,0.040406104
2777,22.931376,6.263739,2.5714285,1.3809522,0.05387481
2778,25.942781,8.589735,2.7142856,1.4476191,0.092476435
2779,29.077145,11.366423,2.857143,1.5714285,0.18314843
2780,29.329638,11.168223,2.857143,1.5904762,0.15621103
2781,29.636234,11.0022955,2.857143,1.5904762,0.15621103
2782,59.699318,32.21075,4,1.7550001,0.33149254
2783,62.384045,32.66102,4.2,1.8549999,0.33730143
2784,61.847656,32.758484,4.2,1.875,0.30831164
2785,50.462334,33.74262,4,1.8885714,0.3453279
2786,49.053337,33.26006,4.2,1.8833334,0.3329982
2787,45.424946,27.271942,4,1.7700001,0.2768739
2788,45.907757,25.112007,3.8333333,1.6416668,0.36550412
2789,45.250477,25.20931,4,1.7753086,0.2992231
2790,44.59993,24.790735,4,1.7827162,0.2947649
2791,44.016033,24.430954,4,1.7827162,0.2947649
