 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est
2521,28.622314,9.973404,3.375,1.48,0.1566923
2522,28.48258,9.362564,3.375,1.5225,0.112369955
2523,30.074158,9.552248,3.5,1.5141667,0.12257616
2524,32.451225,14.558982,3.1111112,1.5227513,0.2048841
2525,21.6421,5.043508,2.6,1.5033333,0.06932997
2526,21.31496,4.952017,2.6,1.5233333,0.044950947
2527,21.249113,5.008959,2.6,1.5233333,0.049326535
2528,21.648966,5.054136,2.6,1.5633333,0.016666675
2529,22.26762,5.211029,2.6,1.5033333,0.060429774
2530,27.661499,6.456641,2.8,1.4560001,0.11282357
2531,28.354944,6.5442724,2.8,1.5093334,0.07610299
2532,29.192907,6.880768,2.8,1.4760001,0.08902466
2533,29.536926,7.9619727,2.8888888,1.4955555,0.06845342
2534,30.50402,8.209879,2.8888888,1.4955555,0.06845342
2535,31.037071,8.407924,2.8888888,1.4688889,0.07268177
2536,31.357866,8.697895,2.8888888,1.4511112,0.05916767
2537,31.937178,8.954843,2.8888888,1.4511112,0.05916767
2538,37.334644,9.024266,3.2222223,1.3574076,0.12203557
2539,33.328053,7.489747,2.8,1.4566667,0.14291795
2540,27.15479,4.4079957,2.4545455,1.3121213,0.12979926
2541,23.417149,1.3001715,2.1538463,1.1025641,0.08038069
2542,23.346336,1.3398646,2.1538463,1.1025641,0.018842231
2543,22.322035,0.47696778,2.0769231,1.0769231,0
2544,22.342024,0.59401023,2.0769231,1.0769231,0
2545,22.54438,0.71601254,2.0769231,1.0769231,0
2546,22.746254,0.8299662,2.0769231,1.0769231,0
2547,23.288456,0.95769846,2.0769231,1.0769231,0
2548,23.791914,1.0777749,2.0769231,1.0769231,0
2549,27.038221,4.7540116,2.3636363,1.1333333,0.037318975
2550,25.716566,2.903366,2.2727273,1.178788,0.054025542
2551,26.013964,3.0287726,2.2727273,1.1181818,0.034803886
2552,25.22952,3.2760267,2.1818182,1.1212121,0.03428397
2553,26.774956,3.9543228,2.2727273,1.1151515,0.05999694
2554,27.51077,4.1581197,2.2727273,1.1636363,0.07713892
2555,27.962309,4.260996,2.2727273,1.1636363,0.07713892
2556,28.74158,4.3861012,2.2727273,1.1636363,0.07713892
2557,29.642223,4.5471997,2.2727273,1.1636363,0.07713892
2558,31.841352,6.2918696,2.3636363,1.1939393,0.07713892
2559,31.051481,4.852484,2.2727273,1.2363636,0.08778959
2560,29.730286,2.7590349,2.1818182,1.1454545,0.025712974
2561,30.519558,5.1203895,2.3,1.2066667,0.07542473
2562,31.703787,6.8455877,2.4444444,1.2222222,0.0665634
2563,25.683325,4.609535,2.25,1.2,0.03535534
2564,25.018215,4.4711003,2.25,1.2,0.03535534
2565,22.543468,1.1376144,2.125,1.175,0.050000004
2566,22.298405,1.1311809,2.125,1.125,0
2567,22.112074,1.119687,2.125,1.125,0
2568,22.228575,1.0563027,2.125,1.125,0
2569,22.679474,1.0064082,2.125,1.125,0
2570,23.166817,0.9394619,2.125,1.125,0
2571,23.836094,0.86480314,2.125,1.125,0
2572,26.835344,2.7432678,2.25,1.1583333,0.044487827
2573,24.51952,5.47E-06,2,1.0444444,0.04444445
2574,26.39899,1.7806844,2.1111112,1.0518519,0.052378282
2575,23.71413,9.32E-06,2,1,0
2576,28.527132,3.5452018,2.4285715,1.0952381,0.048461415
2577,28.600616,3.5645833,2.4285715,1.1857144,0.05469182
2578,28.600256,3.615589,2.4285715,1.1857144,0.05469182
2579,28.636934,3.7302299,2.4285715,1.1857144,0.05469182
2580,28.786642,3.8193266,2.4285715,1.1857144,0.05469182
2581,30.804369,5.3920326,2.5714285,1.1952381,0.06816053
2582,31.142641,4.7417006,2.5,1.1875,0.13321069
2583,30.59249,4.779129,2.5,1.3125,0.103994966
2584,30.083618,4.7810354,2.5,1.3666667,0.06597397
2585,30.709955,5.8504868,2.625,1.4183333,0.13892558
2586,30.098276,5.683756,2.625,1.415,0.08683349
2587,29.672697,5.691236,2.625,1.455,0.06767321
2588,30.481434,6.3717604,2.75,1.55,0.12843741
2589,32.004642,9.107236,2.875,1.6183333,0.13518736
2590,31.135405,9.046519,2.875,1.6516668,0.12805086
2591,30.239077,8.874387,2.875,1.6516668,0.13352035
2592,29.445196,8.740989,2.875,1.7150002,0.10071069
2593,28.767616,8.517288,2.875,1.7350001,0.08295815
2594,28.384415,8.13957,2.875,1.7350001,0.08295815
2595,28.081108,7.723819,2.875,1.7350001,0.08295815
2596,27.882143,7.3398056,2.875,1.6850001,0.11831349
2597,27.695368,7.0039487,2.875,1.7016667,0.10652837
2598,27.747513,6.6199937,2.875,1.735,0.08295815
2599,32.87934,9.81763,3.125,1.7475,0.16299722
2600,33.190334,9.833546,3.125,1.8225,0.09545815
2601,31.979887,10.757024,3.142857,1.8542858,0.06868892
2602,34.281425,12.861845,3.2857144,1.8285714,0.09315938
2603,34.71083,12.744035,3.2857144,1.8361905,0.083167896
2604,82.09602,27.786577,4,1.6797532,0.18988098
2605,82.7703,27.47201,4,1.6760494,0.19591998
2606,57.952744,40.751804,4,1.8016666,0.30833873
2607,35.533215,11.954055,3.2857144,1.864762,0.2479992
2608,35.507168,13.571219,3.5,1.9266667,0.10651136
2609,33.3074,11.970229,3.3333333,1.8266667,0.05937091
2610,28.200342,7.2526236,2.857143,1.6819047,0.13639864
2611,33.649155,11.501793,3.3333333,1.7444445,0.085828125
2612,33.548836,13.631482,3.6,1.96,0.059866525
2613,27.521973,8.2054825,3,1.8399998,0.13875152
2614,33.35885,13.3221035,3.6,1.912,0.0841919
2615,33.24798,13.362636,3.6,1.96,0.059866525
2616,33.641823,13.161695,3.6,1.9066668,0.07872271
2617,33.984844,13.151453,3.6,1.8480002,0.1185018
2618,34.49672,12.920438,3.6,1.8160002,0.118501805
2619,34.904144,12.6246195,3.6,1.8160002,0.118501805
2620,35.791218,12.806537,3.6,1.8160002,0.118501805
2621,35.8431,12.781444,3.6,1.7360001,0.1985018
2622,37.320305,15.298759,3.6,1.6400001,0.2494215
2623,36.821762,15.069513,3.6,1.728,0.24173999
2624,36.660603,14.926799,3.6,1.6240002,0.24038759
2625,35.678543,13.175749,3.6,1.768,0.19651139
2626,35.409855,11.1752615,3.3333333,1.5288891,0.20467328
2627,36.97893,11.434701,3.2857144,1.4507936,0.20922206
2628,36.3661,11.416274,3.2857144,1.5777779,0.14911483
2629,35.67654,11.600897,3.2857144,1.5968255,0.12643018
2630,34.901314,10.243845,3.125,1.4188889,0.14727572
2631,30.456268,6.3312397,2.7,1.3793335,0.15539642
2632,37.522865,8.400766,3.2222223,1.4049383,0.1492993
2633,36.699417,8.026226,3.2222223,1.4222224,0.124709725
2634,36.107197,7.590453,3.2222223,1.3925927,0.12666999
2635,27.857782,7.6605363,2.7,1.4133333,0.08599664
2636,27.68258,7.009966,2.6363637,1.3272728,0.08025844
2637,26.779997,7.024716,2.6363637,1.3636364,0.043894798
2638,24.468351,5.697165,2.5454545,1.2969697,0.02675281
2639,24.01471,5.7721386,2.5454545,1.2727273,0.043894798
2640,24.121483,5.8479505,2.5454545,1.2727273,0.043894798
2641,26.092684,7.5672836,2.6363637,1.2787879,0.052465793
2642,26.149414,7.753633,2.6363637,1.3272728,0.06960777
2643,25.020685,6.588089,2.5454545,1.3303031,0.069087856
2644,23.787666,4.937292,2.4545455,1.2636365,0.06051686
2645,23.109428,5.416353,2.3636363,1.2545455,0.07713892
2646,26.111444,5.852952,2.6,1.28,0.09003495
2647,26.598297,5.904468,2.6,1.296,0.07153517
2648,27.346746,5.8988028,2.6,1.3066666,0.08608314
2649,28.4767,5.860614,2.6,1.3360001,0.07989235
2650,29.743717,5.740892,2.6,1.3360001,0.07989235
2651,31.094082,5.5751357,2.6,1.3360001,0.07989235
2652,29.165215,4.4921684,2.5555556,1.3066667,0.05734231
2653,26.250402,2.4454188,2.3,1.2333333,0.087140456
2654,29.765896,6.6163464,2.625,1.425,0.13677275
2655,29.298243,7.03099,2.625,1.475,0.10606602
2656,28.945854,7.501902,2.625,1.475,0.10606602
2657,29.10419,7.6088862,2.625,1.475,0.10606602
2658,29.417774,7.650445,2.625,1.475,0.10606602
2659,27.897974,5.7087183,2.5,1.4,0.07071068
2660,27.076536,6.4417734,2.5714285,1.4380952,0.094280906
2661,24.985332,3.992171,2.4285715,1.3714286,0.13795507
2662,25.036804,3.9440343,2.4285715,1.3142856,0.08081221
2663,22.470789,2.2531793,2.2857144,1.2857143,0.09754896
2664,23.896152,2.1672776,2.25,1.15,0.08535534
2665,23.922089,2.3330646,2.25,1.2,0.03535534
2666,24.28114,2.5242074,2.25,1.2,0.03535534
2667,24.605927,2.7354665,2.25,1.2,0.03535534
2668,28.207434,4.909652,2.3333333,1.1407408,0.08634707
2669,27.629332,5.671753,2.375,1.275,0.07071068
2670,28.1878,5.772839,2.375,1.275,0.07071068
2671,25.68798,1.4502954,2.1111112,1.0814815,0.09936455
2672,32.25282,5.011107,2.4444444,1.0651852,0.12696642
2673,31.259287,5.3869123,2.4444444,1.1511111,0.048056558
2674,28.522919,3.5469878,2.3333333,1.0844445,0.016629588
2675,27.51252,3.7841356,2.3333333,1.0844445,0.016629588
2676,26.722616,4.018874,2.3333333,1.122963,0.030934244
2677,24.483747,2.428546,2.2222223,1.1666666,0.024845205
2678,25.77487,4.84015,2.3333333,1.2,0.079594836
2679,24.955605,4.9956336,2.3333333,1.2148148,0.058643527
2680,22.21141,3.265465,2.2222223,1.1925926,0.052378286
2681,25.141815,4.6759567,2.4444444,1.2814815,0.13618354
2682,24.489603,4.3858347,2.4444444,1.3111111,0.094280906
2683,24.135202,4.132652,2.4444444,1.3111111,0.09914267
2684,24.084303,4.146627,2.4444444,1.3555555,0.06285394
2685,22.189432,3.2716055,2.3333333,1.2888889,0.03142697
2686,24.257793,4.0544705,2.4444444,1.3148149,0.06790422
2687,23.80814,4.1232986,2.4444444,1.3592592,0.049945496
2688,22.56009,4.742921,2.5,1.4041667,0.056188684
2689,20.14542,3.270688,2.375,1.3291667,0.020833343
2690,24.587336,5.9147162,2.857143,1.3102041,0.09147068
2691,24.266554,6.3247476,2.857143,1.3428571,0.0659829
2692,24.932653,6.742551,2.857143,1.4,0.03876954
2693,25.295687,7.1604605,2.857143,1.3945578,0.04224265
2694,27.544193,8.092225,3,1.352381,0.0954759
2695,26.520197,6.975019,2.857143,1.3700682,0.066067
2696,22.961752,4.150822,2.5714285,1.4495239,0.08500712
2697,22.972216,4.039037,2.5714285,1.4342858,0.021380903
2698,23.300982,3.9367692,2.5714285,1.4342858,0.021380903
2699,23.319387,3.8725393,2.5714285,1.4342858,0.021380903
2700,26.18683,6.264705,2.7142856,1.4247619,0.033045135
2701,24.347803,7.31519,2.8333333,1.5622221,0.06576922
2702,24.708033,7.291618,2.8333333,1.588889,0.0799511
2703,24.79965,7.0533023,2.8333333,1.6244445,0.070137955
2704,25.296621,6.841419,2.8333333,1.5822223,0.075694285
2705,29.757635,8.931504,3,1.641111,0.11156405
2706,28.64424,9.244428,3,1.7300001,0.15007295
2707,28.60311,9.570552,3,1.7633334,0.15007295
2708,28.643326,9.898591,3,1.7633334,0.15007295
2709,28.810438,10.225422,3,1.7344446,0.16715033
2710,27.705168,7.4325256,2.8333333,1.6466666,0.17203498
2711,28.220583,7.346788,2.8333333,1.6244445,0.09216706
2712,28.876837,7.1929774,2.8333333,1.6022221,0.12359402
2713,30.092184,6.06224,2.7142856,1.4171429,0.17671123
2714,30.409256,5.914201,2.7142856,1.4628571,0.10219312
2715,29.632788,7.046721,2.8333333,1.54,0.1192253
2716,29.681763,7.1610703,2.8333333,1.5088888,0.13038774
2717,29.836203,7.3071227,2.8333333,1.4777778,0.11415708
2718,30.076118,7.4390845,2.8333333,1.4777778,0.11415708
2719,30.666168,7.476438,2.8333333,1.4644445,0.114647925
2720,36.9533,9.592391,3.1666667,1.3666667,0.29530695
2721,33.861546,7.28535,2.625,1.3083334,0.1965818
2722,33.606983,7.3995404,2.625,1.2916667,0.12015201
2723,33.504925,7.5767803,2.625,1.2916667,0.12015201
2724,33.407658,7.847874,2.625,1.2916667,0.12015201
2725,31.252743,4.981659,2.4444444,1.1481482,0.11981925
2726,32.65182,6.6984897,2.5555556,1.2,0.08585048
2727,32.016987,6.909342,2.5555556,1.2592593,0.106801786
2728,31.574205,7.1212177,2.5555556,1.2592593,0.106801786
2729,30.25919,6.28336,2.4444444,1.2259259,0.079826444
2730,28.21966,3.7544742,2.3333333,1.2148149,0.058643527
2731,28.045143,3.9076903,2.3333333,1.2148149,0.058643527
2732,27.844772,4.065519,2.3333333,1.2148149,0.058643527
2733,27.836807,4.2224884,2.3333333,1.2148149,0.058643527
2734,28.691269,3.936243,2.3,1.1533334,0.092779174
2735,30.119545,6.27638,2.4444444,1.2518519,0.09641404
2736,30.712229,5.6289186,2.4,1.2133334,0.12106345
2737,30.086922,6.2163544,2.4444444,1.2814816,0.0900705
2738,29.782715,6.1992908,2.4444444,1.2814816,0.0900705
2739,29.66315,6.1590204,2.4444444,1.2814816,0.0900705
2740,28.09298,5.037737,2.3333333,1.2592593,0.10308797
2741,28.16979,5.0328884,2.3333333,1.2148149,0.058643527
2742,29.468594,7.1480646,2.4444444,1.2222222,0.069119185
2743,27.097157,4.2767096,2.3333333,1.2592593,0.10308798
2744,24.945717,2.7396762,2.2222223,1.2074075,0.052378286
2745,24.999369,2.6655412,2.2222223,1.1777778,0.03142697
2746,24.930004,2.5822473,2.2222223,1.1333333,0.075871415
2747,24.713219,2.5247455,2.2222223,1.1777778,0.03142697
2748,23.440767,2.7688413,2.25,1.2,0.03535534
2749,23.329363,2.6591442,2.25,1.2,0.03535534
2750,25.626598,4.6195145,2.375,1.2583333,0.09428091
2751,25.547907,4.569893,2.375,1.275,0.07071068
2752,24.073717,5.0661664,2.4285715,1.3142856,0.08081221
2753,25.304974,4.5357103,2.375,1.225,0.120710686
2754,24.820656,4.468281,2.375,1.275,0.07071068
2755,27.037802,5.994834,2.5,1.2833333,0.08249579
2756,26.655754,5.8493676,2.5,1.35,0.10606602
2757,32.663876,8.25529,2.75,1.35,0.1955945
2758,31.869377,8.107783,2.75,1.4375,0.11856602
2759,31.172089,7.9801626,2.75,1.4375,0.11856602
2760,30.87156,7.9650164,2.75,1.4708333,0.112250395
2761,30.549322,7.972802,2.75,1.5375,0.047855344
2762,29.904816,9.401553,2.857143,1.5761906,0.06816053
2763,29.68358,9.469,2.857143,1.5571429,0.09509792
2764,27.155375,8.461081,2.7142856,1.5428572,0.107749596
2765,33.205494,9.530363,3,1.4057143,0.22035243
2766,33.380466,9.635856,3,1.5085714,0.14259921
2767,33.587807,9.71355,3,1.5085714,0.14259921
2768,30.000334,7.792987,2.857143,1.4799999,0.15933597
2769,33.053272,8.892514,3,1.3942858,0.1069624
2770,33.233017,8.206905,3,1.437143,0.08232356
2771,27.063307,4.2868357,2.625,1.395,0.068708286
2772,23.66123,3.2930343,2.3333333,1.3481481,0.054920107
2773,24.578846,3.024588,2.3,1.22,0.06828427
2774,24.2869,3.0023077,2.3,1.26,0.028284272
2775,26.027971,3.6008694,2.5555556,1.3066667,0.060287382
2776,25.790009,3.6747768,2.5555556,1.3481481,0.043947846
2777,25.560175,3.6989224,2.5555556,1.3333334,0.054423496
2778,26.379887,5.760191,2.6666667,1.3592592,0.10168287
2779,27.197302,7.5311804,2.6666667,1.4592593,0.15501834
2780,28.15152,6.7502756,2.6,1.3800001,0.17220733
2781,29.6457,8.651161,2.7777777,1.4740741,0.1573727
2782,27.489384,8.333516,2.75,1.5458333,0.20734864
2783,23.324621,7.3721533,2.5,1.3833333,0.14239673
2784,25.00407,9.52074,2.625,1.375,0.104487106
2785,23.657284,5.8217506,2.625,1.385,0.12597555
2786,22.90644,5.8307743,2.625,1.345,0.0645101
2787,22.70674,5.547496,2.625,1.345,0.0645101
2788,22.53278,5.220862,2.625,1.345,0.0645101
2789,24.429785,6.36092,2.75,1.3741667,0.10194193
2790,25.207348,5.9426208,2.75,1.5066667,0.05061863
2791,25.471792,5.252419,2.75,1.5066667,0.05061863
2792,28.990578,6.4137907,2.7777777,1.4096297,0.1604128
2793,29.308685,6.0797143,2.7777777,1.462963,0.06596235
2794,29.401512,5.8298407,2.7777777,1.4822222,0.059167676
2795,29.775442,5.7784395,2.7777777,1.4822222,0.059167676
2796,30.130093,5.55831,2.7777777,1.4822222,0.059167676
2797,30.84572,5.5366125,2.7777777,1.4822222,0.059167676
2798,33.77946,6.3512363,3,1.4608333,0.09519614
2799,34.43329,6.35769,3,1.4475,0.04991658
2800,29.819483,4.840248,2.75,1.3616667,0.13265263
2801,30.249462,4.8827806,2.75,1.3666667,0.052290697
2802,33.817642,6.911091,2.875,1.375,0.09142275
2803,28.029549,5.720197,2.5555556,1.36,0.07948353
2804,27.780159,5.865507,2.5555556,1.36,0.07948353
2805,30.901833,7.911292,2.875,1.4449999,0.17619368
2806,60.552475,12.910175,3.8333333,1.3509259,0.24150102
2807,60.67715,12.867349,3.8333333,1.3157407,0.158294
2808,32.99801,9.052165,3.142857,1.416508,0.14761879
2809,33.21567,9.040566,3.142857,1.3815873,0.11117225
2810,33.476635,9.054744,3.142857,1.3815873,0.11117225
2811,33.892036,9.200417,3.2857144,1.4234012,0.13979283
2812,27.222395,4.7889614,2.625,1.5383333,0.15740237
2813,27.252958,4.794531,2.625,1.435,0.099775836
2814,27.464317,4.890579,2.625,1.435,0.099775836
2815,27.667156,5.0686374,2.625,1.385,0.07202201
2816,27.94509,5.158294,2.625,1.385,0.065355346
2817,29.433615,4.199121,2.5,1.1880001,0.16056855
2818,40.305855,16.786999,2.6,1.1666667,0.12356772
2819,40.368267,16.929804,2.6,1.1666667,0.12356772
2820,40.452938,17.07809,2.6,1.1666667,0.12356772
2821,38.8901,15.1897335,2.5,1.1466668,0.13528346
2822,38.924355,15.299077,2.5,1.1066668,0.09528345
2823,34.475815,12.100228,2.4,1.0866667,0.10699918
2824,46.9973,13.341486,2.625,1.0678571,0.045736603
2825,46.838596,13.412543,2.625,1.0678571,0.045736603
2826,24.751047,1.712179,2.3333333,1.0962963,0.032793995
2827,26.680458,1.529403,2.2727273,1.0351516,0.10396146
2828,25.889166,1.8378931,2.3,1.1133333,0.03955306
2829,26.115528,1.9974902,2.3,1.1133333,0.03955306
2830,26.391495,2.1705613,2.3,1.1133333,0.03955306
2831,26.816076,2.3403127,2.3,1.1133333,0.03955306
2832,27.523022,1.2987869,2.1818182,1.0363637,0.049220122
2833,29.006035,3.9981582,2.1818182,1.0727272,0.06499019
2834,27.43851,1.7805684,2.1,1.0600001,0.028284272
2835,29.097439,2.8524797,2.2222223,1.1185185,0.083805256
2836,28.873886,3.1391969,2.25,1.15,0.07071068
2837,28.475016,3.572174,2.2857144,1.1714286,0.08081221
2838,31.675909,6.421849,2.4285715,1.2380952,0.14815572
2839,31.923756,5.8955483,2.375,1.175,0.15606602
2840,31.705751,6.169523,2.375,1.2249999,0.10606602
2841,30.678083,7.3602014,2.4285715,1.2571428,0.12121831
2842,33.441673,7.1728425,2.5,1.1791666,0.14642558
2843,32.727097,6.3501945,2.4444444,1.2111111,0.086982526
2844,31.863491,6.330075,2.4444444,1.2555555,0.042538084
2845,30.194376,6.0362663,2.4444444,1.1925926,0.035956316
2846,27.220154,4.9883037,2.3333333,1.2148148,0.058643527
2847,25.56853,5.203769,2.375,1.2416667,0.06597397
2848,24.998802,4.8262877,2.375,1.2416667,0.06597397
2849,24.007576,4.483839,2.375,1.2416667,0.06597397
2850,23.259386,4.156194,2.375,1.2458334,0.04785534
2851,22.553396,3.8187366,2.375,1.2791667,0.056188684
2852,21.972443,3.517461,2.375,1.2791667,0.056188684
2853,21.491127,3.2680838,2.375,1.2791667,0.056188684
2854,22.20028,2.805297,2.3333333,1.2037038,0.094389945
2855,20.58972,3.2541184,2.375,1.2791667,0.056188684
2856,20.262308,3.265603,2.375,1.2791667,0.056188684
2857,25.973303,7.64068,2.857143,1.4019048,0.106347546
2858,25.475794,7.8163915,2.857143,1.4238096,0.071728535
2859,25.489681,7.618493,2.857143,1.4238096,0.071728535
2860,42.766106,20.740526,3.2857144,1.3971428,0.15198071
2861,43.25622,20.739956,3.2857144,1.4580953,0.13137972
2862,43.521587,20.824106,3.2857144,1.4580953,0.13137972
2863,43.8973,20.840488,3.2857144,1.4580953,0.13137972
2864,27.192276,6.5731955,2.75,1.4341667,0.04299341
2865,25.962301,3.796069,2.4444444,1.2933333,0.04805656
2866,26.314463,3.8342638,2.4444444,1.2933333,0.04805656
2867,26.609282,3.8499637,2.4444444,1.2933333,0.04805656
2868,25.927372,4.296238,2.5,1.3299999,0.054063633
2869,23.4685,2.0273488,2.375,1.255,0.01870829
2870,23.918327,1.950587,2.375,1.2283334,0.019436497
2871,26.749273,4.9056897,2.4444444,1.2370371,0.10516599
2872,29.096476,5.2141376,2.5555556,1.3111111,0.050167575
2873,28.897474,5.193713,2.5555556,1.3222222,0.034062132
2874,26.347347,4.590449,2.4444444,1.325926,0.03342668
2875,26.203728,4.562063,2.4444444,1.2874074,0.06843437
2876,24.949598,5.089592,2.5,1.2833333,0.05026247
2877,24.554296,5.065596,2.5,1.2833333,0.05026247
2878,24.110117,5.037648,2.5,1.2833333,0.05026247
2879,24.221586,4.996825,2.5,1.2833333,0.05026247
2880,23.953503,4.9670687,2.5,1.2833333,0.05026247
2881,26.028023,6.943218,2.625,1.3416667,0.109188035
2882,26.648483,6.060218,2.5555556,1.2740741,0.120549165
2883,26.294106,5.989775,2.5555556,1.3185185,0.07610472
2884,26.359945,5.988859,2.5555556,1.2977778,0.08952061
2885,42.743195,17.97054,2.875,1.3441668,0.1893145
2886,32.06756,8.407088,2.875,1.5041667,0.18488811
2887,31.769003,8.44489,2.875,1.5458333,0.15387478
2888,29.194159,6.318066,2.75,1.5,0.091855876
2889,29.158054,6.1360188,2.75,1.5250001,0.080780655
2890,29.193947,5.969373,2.75,1.5375,0.08207059
2891,29.500404,5.7611413,2.75,1.5375,0.08207059
2892,29.079557,6.393197,2.857143,1.6142857,0.09379496
2893,29.676748,6.2425246,2.857143,1.6142857,0.09379496
2894,30.2446,6.1444526,2.857143,1.6380953,0.08648114
2895,30.60727,6.150245,2.857143,1.6666667,0.06998543
2896,30.43791,7.1850924,3,1.7777778,0.08164967
2897,30.84902,7.354748,3,1.6833334,0.13522552
2898,31.377043,7.583096,3,1.5055556,0.11985246
2899,28.731806,5.4322248,2.8333333,1.4444445,0.06476032
2900,29.105072,5.6420693,2.8333333,1.4,0.033333343
2901,25.120695,3.734797,2.4285715,1.3571428,0.12857144
2902,26.63186,3.339037,2.375,1.1625,0.0625
2903,26.843552,3.6185627,2.375,1.2125,0.012500003
2904,27.91735,3.4968865,2.3333333,1.1444445,0.055555556
2905,30.056736,5.3796015,2.4444444,1.2111111,0.059116602
2906,29.522795,6.310859,2.5,1.2874999,0.047855344
2907,26.93976,5.0342827,2.375,1.2916667,0.047140457
2908,27.525797,4.4199295,2.3333333,1.1999999,0.10729839
2909,28.611855,5.3733697,2.4444444,1.2962962,0.11523223
2910,27.808208,5.2443066,2.4444444,1.3111111,0.094280906
2911,27.036888,5.1520295,2.4444444,1.2962964,0.109618336
2912,26.61094,5.031038,2.4444444,1.3111111,0.094280906
2913,26.1985,4.8889337,2.4444444,1.3111111,0.094280906
2914,25.844307,4.723715,2.4444444,1.3111111,0.094280906
2915,23.482124,3.1410718,2.3333333,1.2444444,0.06285394
2916,23.430763,2.9402857,2.3333333,1.2444444,0.067715704
2917,24.35542,2.484041,2.3,1.1933334,0.07771237
2918,23.366125,2.676548,2.3333333,1.2592593,0.052378282
2919,23.629343,2.7796662,2.3333333,1.2888889,0.03142697
2920,24.065962,2.9822054,2.3333333,1.2888889,0.03142697
2921,24.561974,3.2068422,2.3333333,1.2888889,0.03142697
2922,25.237846,3.4716883,2.3333333,1.2444445,0.06285394
2923,28.86208,5.1183605,2.4,1.2,0.13977349
2924,33.25121,9.200265,2.6666667,1.3333334,0.12149746
2925,33.581074,9.656315,2.6666667,1.3592592,0.11586768
2926,40.05079,16.51305,3.4285715,1.2938776,0.20586498
2927,34.58961,9.947625,3.142857,1.3741496,0.087536745
2928,40.61876,17.399958,2.875,1.3216667,0.226175
2929,39.554077,14.197088,2.75,1.1866667,0.13517347
2930,41.202682,14.836359,2.75,1.1783333,0.14428797
2931,41.76351,14.9037285,2.75,1.2075,0.13358748
2932,42.43441,14.916804,2.75,1.2075,0.13358748
2933,43.12979,14.877904,2.75,1.2075,0.13358748
2934,43.784157,14.836494,2.75,1.2075,0.13358748
2935,41.483738,13.141854,2.5555556,1.1288888,0.18350473
2936,45.087627,19.780127,2.8333333,1.26,0.20859043
2937,45.08247,19.732162,2.8333333,1.3044444,0.19287694
2938,45.29903,19.496372,2.8333333,1.3266667,0.16144997
2939,45.44668,16.868626,2.857143,1.2133334,0.20719278
2940,27.488434,3.3602467,2.4285715,1.3714286,0.119072974
2941,28.034853,6.136166,2.5714285,1.3428572,0.0830856
2942,27.212324,5.9837112,2.5714285,1.3809525,0.06998543
2943,27.185827,5.7246675,2.5714285,1.3190477,0.07784986
2944,28.14928,4.7322845,2.5,1.2333333,0.09395765
2945,28.23624,4.4270034,2.5,1.2916667,0.033333346
2946,28.622423,4.1610947,2.5,1.2833333,0.031594075
2947,29.18804,3.9495358,2.5,1.2541667,0.043118626
2948,29.075018,4.350886,2.5714285,1.2904762,0.04927843
2949,30.979795,5.0983553,2.7142856,1.344762,0.10163217
2950,31.90592,5.0570416,2.7142856,1.352381,0.091497086
2951,32.750237,4.8888693,2.7142856,1.352381,0.091497086
2952,34.545998,5.6480165,2.8333333,1.3055556,0.08258844
2953,27.487097,6.9479575,2.6,1.26,0.07656855
2954,27.57786,7.4558587,2.6,1.26,0.07656855
2955,27.846762,7.8876753,2.6,1.26,0.07656855
2956,28.367762,8.285103,2.6,1.26,0.07656855
2957,29.750204,7.1472435,2.5,1.15,0.1304738
2958,24.443832,4.7565794,2.4,1.14,0.020000005
2959,30.370155,7.056015,2.6666667,1.0844444,0.1503671
2960,30.539772,7.1693397,2.8333333,1.3044444,0.15255602
2961,29.139936,6.7526383,2.8333333,1.4155556,0.11744044
2962,28.880201,5.5523367,2.7142856,1.337143,0.13086869
2963,27.611826,5.26827,2.7142856,1.3942858,0.07372583
2964,26.373236,4.963044,2.7142856,1.4323809,0.06025713
2965,25.271982,4.682133,2.7142856,1.4514285,0.033319727
2966,25.55756,6.2743735,2.857143,1.4539683,0.05177621
2967,24.637632,6.068555,2.857143,1.4730159,0.049385242
2968,25.15455,5.1775365,2.75,1.363889,0.08928372
2969,24.902508,4.959385,2.75,1.4333334,0.050689697
2970,24.41631,4.6525793,2.75,1.4333334,0.050689697
2971,24.741442,4.424752,2.75,1.4333334,0.050689697
2972,25.343842,4.078624,2.75,1.4527779,0.04129464
2973,26.344997,3.8115675,2.75,1.4833333,0.011785106
2974,28.983616,5.9833775,2.875,1.511111,0.08132074
2975,31.289194,7.223817,3,1.5361111,0.083771534
2976,26.738352,6.985347,2.75,1.6833334,0.11311443
2977,24.885946,4.7798247,2.625,1.5541667,0.0360844
2978,29.289106,7.0222387,3,1.6257143,0.12065383
2979,29.631199,7.2617536,3,1.6371429,0.10755049
2980,29.987997,7.4636393,3,1.6085714,0.098785095
2981,30.139963,7.4185553,3,1.5504763,0.089395896
2982,30.581362,7.40663,3,1.5276192,0.09677972
2983,27.854698,6.2065325,2.625,1.4583335,0.07775909
2984,29.30674,5.9988008,2.625,1.4416667,0.10132931
2985,28.692549,7.8463593,2.8333333,1.5888888,0.13510574
2986,27.09285,4.798084,2.6666667,1.5333333,0.094280906
2987,27.973257,4.8752103,2.6666667,1.5333333,0.094280906
