 Time Step, Robot ID, X, Y, Degree, SD Est 
49,3,282.57156,264.7065,0,0
49,4,-180.629,-222.64369,0,0
49,5,286.33838,72.09568,0,0
49,6,-79.64559,179.4529,1,1
49,7,-50.568832,191.1378,1,1
49,8,-353.71548,196.04019,0,0
49,9,-175.85938,-328.827,0,0
49,10,68.339935,-276.21283,0,0
49,11,124.40353,-145.5719,0,0
50,0,-272.9265,245.20209,0,0
50,1,157.94928,230.33113,0,0
50,2,60.563217,-202.56247,0,0
50,3,280.11813,266.43298,0,0
50,4,-183.62196,-222.43832,0,0
50,5,289.2392,71.33063,0,0
50,6,-82.476746,180.44516,1,1
50,7,-53.56738,191.0444,1,1
50,8,-353.92688,199.03273,0,0
50,9,-172.9843,-329.68372,0,0
50,10,67.92466,-279.18396,0,0
50,11,127.39182,-145.30716,0,0
51,0,-275.9247,245.09799,0,0
51,1,160.90762,229.83295,0,0
51,2,63.416107,-201.63455,0,0
51,3,277.6543,268.1446,0,0
51,4,-186.4545,-221.45001,0,0
51,5,292.19916,70.84208,0,0
51,6,-85.42646,180.99216,1,1
51,7,-56.373463,189.98332,1,1
51,8,-354.6741,201.93819,0,0
51,9,-170.03923,-330.25516,0,0
51,10,67.216385,-282.09915,0,0
51,11,130.36505,-145.7071,0,0
52,0,-278.89838,245.49458,0,0
52,1,163.80336,229.04893,0,0
52,2,65.89704,-199.94785,0,0
52,3,275.52383,270.25674,0,0
52,4,-189.12076,-220.07484,0,0
52,5,295.16144,70.36783,0,0
52,6,-88.407036,180.65134,1,1
52,7,-59.005074,188.54297,1,1
52,8,-355.72388,204.74852,0,0
52,9,-167.23482,-331.32068,0,0
52,10,67.19608,-285.0991,0,0
52,11,133.27014,-146.45572,0,0
53,0,-281.28568,247.31142,0,0
53,1,166.7438,228.45412,0,0
53,2,68.6247,-198.6989,0,0
53,3,273.88654,272.77057,0,0
53,4,-191.96992,-219.13557,0,0
53,5,298.1367,70.75233,0,0
53,6,-91.40648,180.70909,1,1
53,7,-61.557095,186.96588,1,1
53,8,-357.4094,207.23026,0,0
53,9,-164.38774,-332.26627,0,0
53,10,67.583496,-288.07397,0,0
53,11,136.18199,-147.17763,0,0
54,0,-283.14246,249.66777,0,0
54,1,169.5866,227.49573,0,0
54,2,71.26288,-197.2706,0,0
54,3,272.42902,275.3927,0,0
54,4,-194.3988,-217.37474,0,0
54,5,301.12668,70.507614,0,0
54,6,-94.278305,181.57663,1,1
54,7,-64.09021,185.35861,1,1
54,8,-359.1987,209.63823,0,0
54,9,-161.3878,-332.28482,0,0
54,10,67.52347,-291.07336,0,0
54,11,139.1442,-146.7029,0,0
55,0,-284.74194,252.20581,0,0
55,1,172.27554,226.16547,0,0
55,2,74.179855,-196.56973,0,0
55,3,271.5567,278.2631,0,0
55,4,-197.00662,-215.89175,0,0
55,5,304.00504,69.662,0,0
55,6,-97.0523,182.71898,1,1
55,7,-66.47001,183.53198,1,1
55,8,-360.85284,212.14098,0,0
55,9,-158.39615,-332.50842,0,0
55,10,68.42712,-293.93402,0,0
55,11,141.9856,-145.74037,0,0
56,0,-286.30173,254.76843,0,0
56,1,175.08475,225.11267,0,0
56,2,77.17509,-196.4007,0,0
56,3,271.04434,281.21902,0,0
56,4,-199.5683,-214.3304,0,0
56,5,306.86432,68.75402,0,0
56,6,-99.58894,184.32068,1,1
56,7,-68.79609,181.63742,1,1
56,8,-362.112,214.86395,0,0
56,9,-155.39845,-332.39105,0,0
56,10,68.89962,-296.89658,0,0
56,11,144.4213,-143.98898,0,0
57,0,-287.53552,257.503,0,0
57,1,178.01067,224.4501,0,0
57,2,80.12914,-195.87767,0,0
57,3,270.65704,284.1939,0,0
57,4,-202.16562,-212.8291,0,0
57,5,309.5433,67.40383,0,0
57,6,-102.32588,185.54916,1,1
57,7,-70.95228,179.55156,1,1
57,8,-363.55457,217.49434,0,0
57,9,-152.3985,-332.37396,0,0
57,10,69.43092,-299.84915,0,0
57,11,146.34888,-141.6902,0,0
58,0,-288.64124,260.29178,0,0
58,1,180.8819,223.5806,0,0
58,2,83.129074,-195.89752,0,0
58,3,270.0137,287.1241,0,0
58,4,-204.57138,-211.0368,0,0
58,5,312.53903,67.243546,0,0
58,6,-105.20885,186.37892,1,1
58,7,-72.90393,177.27316,1,1
58,8,-365.06433,220.08675,0,0
58,9,-149.41594,-332.0509,0,0
58,10,69.71803,-302.8354,0,0
58,11,148.55548,-139.65775,0,0
59,0,-288.51324,263.28903,0,0
59,1,183.82358,222.99191,0,0
59,2,86.127205,-196.00333,0,0
59,3,269.36066,290.0522,0,0
59,4,-206.81964,-209.05052,0,0
59,5,315.47626,66.63307,0,0
59,6,-108.09995,187.17986,1,1
59,7,-75.71539,176.22641,1,1
59,8,-366.9021,222.45795,0,0
59,9,-146.42444,-332.27655,0,0
59,10,70.288765,-305.7806,0,0
59,11,150.97673,-137.88643,0,0
60,0,-288.53766,266.28894,0,0
60,1,186.70628,222.16122,0,0
60,2,89.114105,-195.72324,0,0
60,3,267.9044,292.67502,0,0
60,4,-208.94292,-206.93115,0,0
60,5,318.47568,66.57468,0,0
60,6,-110.9554,188.09987,1,1
60,7,-78.712585,176.09665,1,1
60,8,-367.97635,225.25902,0,0
60,9,-143.47664,-332.83377,0,0
60,10,70.683655,-308.75452,0,0
60,11,153.5929,-136.4182,0,0
61,0,-289.0527,269.2444,0,0
61,1,189.53236,221.15462,0,0
61,2,92.10054,-196.00821,0,0
61,3,266.91763,295.5081,0,0
61,4,-211.59543,-205.52965,0,0
61,5,321.46912,66.37654,0,0
61,6,-113.95236,187.96484,1,1
61,7,-81.70409,175.87096,1,1
61,8,-368.54538,228.20456,0,0
61,9,-140.7718,-334.1314,0,0
61,10,71.33344,-311.6833,0,0
61,11,156.07568,-134.73422,0,0
62,0,-289.34836,272.22977,0,0
62,1,192.25217,219.88866,0,0
62,2,95.096825,-196.15755,0,0
62,3,264.81885,297.6517,0,0
62,4,-214.41005,-204.49141,0,0
