 Time Step, Mean Dist, StdDev Mean Dist, Mean Cluster Size, Mean SD Est, StdDev Mean SD Est,
4073,26.127604,2.8954759,2.4285715,1.1964285,0.05357143,
4074,28.554487,6.8751884,2.5714285,1.2083333,0.07040731,
4075,28.761505,7.408236,2.5714285,1.2202381,0.087243184,
4076,27.725096,9.124359,2.4285715,1.0833333,0.11785112,
4077,25.27542,6.470627,2.2857144,1.047619,0.067343496,
4078,27.239738,7.5365644,2.5,1.079861,0.09341029,
4079,24.243448,6.256592,2.3333333,1.0555555,0.078567415,
4080,24.154963,6.219053,2.3333333,1.0555555,0.078567415,
4081,25.676987,5.3659086,2.2857144,1.047619,0.067343496,
4082,22.574778,3.4445465,2.142857,1.0238096,0.033671748,
4083,22.995136,3.1215835,2.142857,1.0238096,0.033671748,
4084,23.530396,2.7651272,2.142857,1.0238096,0.033671748,
4085,26.772505,3.8017056,2.2857144,1.0357143,0.050507627,
4086,27.659039,2.9476922,2.25,1.0416666,0.05892556,
4087,28.89674,2.268336,2.375,1.1510417,0.061606392,
4088,29.096724,1.8264806,2.3333333,1.1527778,0.041666668,
4089,35.993332,7.2094154,2.75,1.178125,0.121874996,
4090,35.709312,7.259885,2.75,1.184375,0.12740062,
4091,35.485584,8.22471,2.857143,1.2107143,0.1456007,
4092,35.202827,8.374644,2.857143,1.286111,0.16692843,
4093,26.94318,4.957618,2.5714285,1.3075397,0.12540677,
4094,28.976856,6.8310876,2.7142856,1.2638887,0.17304741,
4095,29.094376,6.0260463,2.625,1.2465277,0.16053629,
4096,28.480154,5.9446316,2.625,1.2465277,0.16053629,
4097,28.061384,5.7295356,2.625,1.2465277,0.16053629,
4098,28.70014,8.687472,2.857143,1.3055555,0.21714179,
4099,28.214163,8.578572,2.857143,1.3055555,0.21714179,
4100,26.31489,5.6097703,2.625,1.279514,0.12446232,
4101,26.82633,4.5720716,2.5555556,1.2484568,0.11063317,
4102,26.809963,3.9604461,2.5,1.2736112,0.062418215,
4103,25.958633,3.789997,2.5,1.3277777,0.056762956,
4104,25.160046,3.623916,2.5,1.4000001,0.035355337,
4105,24.642769,3.3418908,2.5,1.4166667,0.023570225,
4106,24.225574,2.9073324,2.5,1.4166667,0.023570225,
4107,24.082245,2.818272,2.5,1.3500001,0.070710674,
4108,25.257566,1.7146866,2.5555556,1.3191358,0.049521413,
4109,24.439388,1.6999115,2.5555556,1.3296295,0.055121765,
4110,23.72837,1.8929024,2.5555556,1.3296295,0.055121765,
4111,25.015797,3.3936465,2.6666667,1.3672839,0.090871535,
4112,24.330406,3.6625082,2.6666667,1.3876543,0.10071451,
4113,24.350168,3.9119577,2.6666667,1.3876543,0.10071451,
4114,24.55397,4.1522913,2.6666667,1.3876543,0.10071451,
4115,26.778406,6.696546,2.7777777,1.4479938,0.0640047,
4116,27.001574,7.021692,2.7777777,1.4675926,0.06480088,
4117,27.35885,7.138677,2.7777777,1.4098765,0.12851721,
4118,27.784529,7.1041203,2.7777777,1.4098765,0.12851721,
4119,27.45601,5.3001995,2.6666667,1.4359567,0.062929824,
4120,28.30867,5.165795,2.6666667,1.4290123,0.055464685,
4121,29.237114,5.0566707,2.6666667,1.4290123,0.055464685,
4122,29.441868,5.650978,2.75,1.4826388,0.06239777,
4123,30.294167,5.618127,2.75,1.3810763,0.15528926,
4124,31.253199,5.602639,2.75,1.282118,0.19898883,
4125,36.231556,7.4030375,3.142857,1.2950679,0.17934863,
4126,44.81136,22.593544,3.3333333,1.2824074,0.22257626,
4127,45.634876,22.81941,3.3333333,1.2337962,0.20706074,
4128,31.828512,8.691144,3,1.2231482,0.18568258,
4129,30.581528,5.9683022,2.8333333,1.3078704,0.09055499,
4130,31.238081,5.608127,2.8333333,1.337963,0.07435128,
4131,31.808624,5.3163533,2.8333333,1.337963,0.07435128,
4132,27.915138,3.3465855,2.375,1.1336806,0.09499954,
4133,29.731709,5.947036,2.5,1.1545138,0.12446232,
4134,29.341759,5.7619424,2.5,1.2378472,0.10973093,
4135,28.94381,5.5022755,2.5,1.2586806,0.09499954,
4136,29.24289,4.6439943,2.4444444,1.2299383,0.08444403,
4137,31.023102,4.8845363,2.6666667,1.196142,0.09446432,
4138,30.611105,5.0745554,2.6666667,1.1947532,0.09322373,
4139,28.812138,5.433824,2.5555556,1.0882716,0.11702992,
4140,45.952446,20.417152,3,1.0940973,0.16696624,
4141,32.165836,7.870454,2.875,1.182639,0.14712207,
4142,31.732483,7.1484504,2.7777777,1.1679013,0.13286798,
4143,41.26499,16.739223,2.7777777,1.1535494,0.16524075,
4144,42.508736,17.934198,2.8888888,1.1558642,0.17276119,
4145,46.204952,20.7243,3.25,1.1488096,0.18535468,
4146,40.487465,18.138653,2.8888888,1.1875,0.20694122,
4147,38.59224,16.610498,2.7777777,1.25,0.11450628,
4148,38.291565,16.598495,2.7777777,1.2685186,0.101411715,
4149,37.870094,16.723845,2.7777777,1.2685186,0.101411715,
4150,38.183018,19.077518,2.875,1.2083334,0.15828235,
4151,37.78061,19.16867,2.875,1.3200232,0.145156,
4152,37.516747,19.318583,2.875,1.3506945,0.13715766,
4153,42.05445,22.22829,3.125,1.3793403,0.1630212,
4154,41.927814,22.195848,3.125,1.3975695,0.18403266,
4155,26.740536,7.545529,2.6666667,1.2361112,0.1595178,
4156,26.884308,7.6177616,2.6666667,1.2083334,0.12023408,
4157,27.047417,7.7470756,2.6666667,1.2083334,0.12023408,
4158,27.413454,7.923194,2.6666667,1.2083334,0.12023408,
4159,27.883059,8.080938,2.6666667,1.2083334,0.12023408,
4160,40.206615,22.914194,3.125,1.156994,0.1994442,
4161,38.535725,21.8899,3,1.1820437,0.22385634,
4162,39.108547,21.784197,3,1.1845238,0.21393044,
4163,45.69212,25.634287,3.4285715,1.2442176,0.26427242,
4164,45.991413,25.46433,3.4285715,1.2585033,0.27058163,
4165,51.104637,30.127192,3.7142856,1.2329931,0.30572364,
4166,36.170647,9.861788,3.2857144,1.3248299,0.18077798,
4167,33.946434,8.776517,3.142857,1.2930839,0.13471293,
4168,33.703487,8.673364,3.142857,1.3446712,0.14661773,
4169,28.884861,7.20098,2.857143,1.3809525,0.09343318,
4170,29.398727,6.102246,2.75,1.3333334,0.08175403,
4171,30.653961,7.1386166,2.875,1.34375,0.09648542,
4172,30.37013,7.179375,2.875,1.3541667,0.11121681,
4173,30.414555,7.213393,2.875,1.3541667,0.11121681,
4174,30.522312,7.2582707,2.875,1.4736111,0.1140918,
4175,30.66466,7.4342256,2.875,1.5166667,0.09147476,
4176,25.62334,5.8952,2.625,1.5208334,0.02946278,
4177,28.53592,7.5313997,2.75,1.4027778,0.10781507,
4178,28.385525,8.44435,2.857143,1.4476191,0.104542576,
4179,30.447515,8.893995,3,1.4325397,0.123199634,
4180,43.45393,21.7488,3.6666667,1.4701647,0.17358927,
4181,44.1983,22.268248,3.6666667,1.4794239,0.17578776,
4182,45.35385,22.842888,3.6666667,1.4794239,0.17578776,
4183,45.890633,21.579144,4,1.5753086,0.21094532,
4184,31.173655,8.756441,2.8333333,1.5115741,0.12666605,
4185,30.618988,10.257202,3,1.613889,0.15199926,
4186,30.704697,9.718187,3,1.613889,0.15199926,
4187,30.436407,9.585832,3,1.613889,0.15199926,
4188,30.616058,9.8004875,3,1.613889,0.15199926,
4189,27.729462,7.2623186,2.8,1.8,0.04714045,
4190,28.652878,7.7515154,2.8,1.5,0.14142135,
4191,29.346401,8.160208,2.8,1.4666666,0.0942809,
4192,30.24508,8.471682,2.8,1.3333333,0.1885618,
4193,31.141891,8.712957,2.8,1.3,0.14142135,
4194,49.170967,22.809156,3.75,1.3630953,0.21714023,
4195,36.44826,6.786986,3,1.3333333,0.13080645,
4196,36.672535,7.2747245,3,1.3333333,0.13080645,
4197,39.908295,12.577044,3.2,1.1999999,0.22508736,
4198,38.9722,11.036003,3,1.1666666,0.18757279,
4199,42.76973,11.946707,3.6,1.1826389,0.18882486,
4200,37.59383,7.1764574,2.857143,1.118717,0.12346648,
4201,37.01224,7.372887,2.857143,1.1223545,0.12557334,
4202,36.53129,7.5578184,2.857143,1.1223545,0.12557334,
4203,35.342976,6.48259,2.7142856,1.1321429,0.122824,
4204,34.828426,5.7234135,2.625,1.109375,0.09916625,
4205,29.089539,2.6456914,2.3333333,1.0555556,0.046481114,
4206,26.083227,1.6930959,2.1,1.0166667,0.023570225,
4207,26.324774,1.5026634,2.090909,1.0151515,0.021427477,
4208,22.538578,7.03E-06,2,1,0,
4209,22.074503,3.53E-06,2,1,0,
4210,23.09959,2.6460226,2.1,1.0083334,0.011785113,
4211,23.02627,2.6079476,2.1,1.0166667,0.023570225,
4212,22.774761,2.553443,2.1,1.0166667,0.023570225,
4213,23.826963,2.2906518,2.090909,1.0151515,0.021427477,
4214,23.714434,2.2666044,2.090909,1.0151515,0.021427477,
4215,25.3994,3.3394518,2.1818182,1.030303,0.042854954,
4216,25.976725,3.078305,2.1666667,1.0277778,0.039283708,
4217,25.911718,3.0883217,2.1666667,1.0277778,0.039283708,
4218,26.018381,3.0662937,2.1666667,1.0277778,0.039283708,
4219,26.109797,3.0716236,2.1666667,1.0277778,0.039283708,
4220,27.451118,4.353394,2.25,1.0347222,0.049104635,
4221,27.664827,4.330214,2.25,1.0416666,0.058925558,
4222,26.552238,3.0187263,2.1666667,1.0277778,0.039283708,
4223,25.749268,3.207116,2.1818182,1.030303,0.042854954,
4224,24.738066,1.5033242,2.0833333,1.0138888,0.019641854,
4225,24.244781,3.268916,2.2,1.0333333,0.04714045,
4226,23.805847,3.2410305,2.2,1.0333333,0.04714045,
4227,23.789185,3.2562988,2.2,1.0333333,0.04714045,
4228,23.894962,3.2542827,2.2,1.0333333,0.04714045,
4229,23.063713,3.6384676,2.2222223,1.037037,0.05237828,
4230,23.407984,3.6480703,2.2222223,1.037037,0.05237828,
4231,23.683672,3.6822875,2.2222223,1.037037,0.05237828,
4232,25.668243,4.124982,2.375,1.0598958,0.07005772,
4233,25.580336,4.1053743,2.375,1.0677083,0.076337785,
4234,25.659174,4.070217,2.375,1.0677083,0.076337785,
4235,25.852896,4.063562,2.375,1.1189237,0.088407524,
4236,26.878643,3.5872355,2.3333333,1.1188272,0.08444403,
4237,26.814873,3.559828,2.3333333,1.1188272,0.08444403,
4238,26.916067,3.524376,2.3333333,1.1188272,0.08444403,
4239,24.746449,2.0725927,2.2222223,1.1003087,0.058254898,
4240,25.937904,4.6613073,2.375,1.1336806,0.09499954,
4241,25.584576,5.0953116,2.375,1.1336806,0.09499954,
4242,25.383673,5.4850616,2.375,1.1336806,0.09499954,
4243,25.423735,5.8920455,2.375,1.1336806,0.09499954,
4244,21.63541,5.266576,2.2857144,1.1666666,0.033671748,
4245,24.214905,8.711115,2.4285715,1.1785715,0.050507627,
4246,24.062534,8.976796,2.4285715,1.1904762,0.067343496,
4247,25.885664,7.968339,2.375,1.1666666,0.05892556,
4248,24.796192,3.7803721,2.25,1.1458333,0.02946278,
4249,23.627392,4.0258927,2.2857144,1.1666666,0.033671748,
4250,26.673267,5.2886214,2.4285715,1.1785715,0.050507627,
4251,27.93898,4.395672,2.375,1.1666666,0.05892556,
4252,28.194006,4.150282,2.375,1.0625,0.08838834,
4253,27.479685,4.4910765,2.4285715,1.0714285,0.10101525,
4254,25.893087,3.5510705,2.2857144,1.047619,0.067343496,
4255,26.199408,3.5546834,2.2857144,1.047619,0.067343496,
4256,28.695673,7.5871387,2.4285715,1.0714285,0.10101525,
4257,28.985209,7.483685,2.4285715,1.0714285,0.10101525,
4258,28.671938,4.468236,2.4285715,1.1666666,0.0673435,
4259,29.781124,4.0332146,2.375,1.1666666,0.05892556,
4260,29.124033,2.657666,2.2222223,1.1296296,0.02618914,
4261,30.800163,5.4634767,2.3333333,1.1388888,0.039283708,
4262,30.971165,5.543754,2.3333333,1.1481481,0.05237828,
4263,30.682806,6.3595114,2.375,1.0833333,0.11785112,
4264,28.075027,4.7371507,2.25,1.0416666,0.05892556,
4265,29.335184,4.199461,2.2222223,1.037037,0.05237828,
4266,27.865913,2.86475,2.1111112,1.0185184,0.02618914,
4267,28.413113,2.6603224,2.1111112,1.0185184,0.02618914,
4268,31.136946,4.1319737,2.2222223,1.0277777,0.039283708,
4269,31.986364,3.2515643,2.1818182,1.030303,0.042854954,
4270,30.339294,1.5571663,2.1,1.0166667,0.023570225,
4271,30.322968,1.6273701,2.1,1.0166667,0.023570225,
4272,29.82445,1.857541,2.1111112,1.0185186,0.02618914,
4273,30.936165,4.3102694,2.25,1.0416666,0.05892556,
4274,32.2717,4.8478723,2.3333333,1.0462962,0.06547285,
4275,35.07534,7.035658,2.625,1.0979166,0.104853496,
4276,34.82285,8.728046,2.5555556,1.0925926,0.09885939,
4277,34.159912,8.768803,2.5555556,1.0925926,0.09885939,
4278,33.680367,8.783323,2.5555556,1.0925926,0.09885939,
4279,33.34195,8.714672,2.5555556,1.0925926,0.09885939,
4280,30.409977,6.3267856,2.4,1.0645833,0.079616405,
4281,30.213408,5.644379,2.3636363,1.0643939,0.07694586,
4282,26.380293,3.7383826,2.1666667,1.0277778,0.039283708,
4283,26.135473,3.7041693,2.1666667,1.0277778,0.039283708,
4284,26.06064,3.6489294,2.1666667,1.0277778,0.039283708,
4285,24.698599,1.8378625,2.0833333,1.0138888,0.019641854,
4286,28.747631,3.2517471,2.2727273,1.0435605,0.050951067,
4287,27.412905,3.8095012,2.3333333,1.0601851,0.067855805,
4288,27.577446,3.6262105,2.3333333,1.0601851,0.067855805,
4289,26.752815,3.8923986,2.375,1.0677083,0.076337785,
4290,23.182121,1.7727903,2.1111112,1.0185184,0.02618914,
4291,20.879585,5.77E-06,2,1,0,
4292,24.362728,2.5722837,2.1,1.0083334,0.011785113,
4293,23.462242,3.0397596,2.1111112,1.0185184,0.02618914,
4294,23.848808,2.9549942,2.1111112,1.0185184,0.02618914,
4295,24.47364,2.7620287,2.1111112,1.0185184,0.02618914,
4296,23.070396,2.50E-06,2,1,0,
4297,27.355463,1.4129498,2.1818182,1.0227273,0.032141216,
4298,27.217216,1.5500995,2.1818182,1.030303,0.042854954,
4299,26.096813,0.6020356,2.090909,1.0151515,0.021427477,
4300,25.398233,0.77489185,2.1,1.0166667,0.023570225,
4301,25.615946,0.9180929,2.1,1.0166667,0.023570225,
4302,25.935776,1.0538968,2.1,1.0166667,0.023570225,
4303,23.139711,6.94E-06,2,1,0,
4304,23.123835,5.06E-06,2,1,0,
4305,23.210192,3.05E-06,2,1,0,
4306,23.496162,4.71E-06,2,1,0,
4307,25.938866,2.3189795,2.1111112,1.0185184,0.02618914,
4308,28.116388,4.4239283,2.2222223,1.0277778,0.039283708,
4309,28.165844,4.1851287,2.2222223,1.037037,0.05237828,
4310,28.273825,3.94204,2.2222223,1.037037,0.05237828,
4311,30.390402,4.2039824,2.3,1.0479167,0.056046177,
4312,27.051123,1.8841574,2.1,1.0166667,0.023570225,
4313,25.019527,2.71E-06,2,1,0,
4314,23.311516,7.57E-06,2,1,0,
4315,22.651299,4.45E-06,2,1,0,
4316,23.440645,3.67E-06,2,1,0,
4317,23.17674,5.41E-06,2,1,0,
4318,23.091331,6.87E-06,2,1,0,
4319,23.315975,3.75E-06,2,1,0,
4320,23.894108,5.64E-06,2,1,0,
4321,24.46715,3.86E-06,2,1,0,
4322,23.82327,3.53E-06,2,1,0,
4323,30.704466,4.4084153,2.375,1.0598958,0.07005772,
4324,30.349108,5.489883,2.4285715,1.0773809,0.087243184,
4325,30.381056,5.9445233,2.4285715,1.0773809,0.087243184,
4326,27.44078,5.0077834,2.2857144,1.0595238,0.08417938,
4327,30.99764,7.093819,2.4285715,1.0714285,0.10101525,
4328,33.132473,6.3156385,2.5,1.0807291,0.099520504,
4329,33.847237,8.068731,2.7142856,1.1249999,0.15458669,
4330,32.570396,7.5903273,2.7142856,1.2083333,0.15007553,
4331,30.900005,7.1132464,2.7142856,1.2440475,0.120914936,
4332,24.706371,3.9922953,2.375,1.2604166,0.044194173,
4333,23.130962,3.649546,2.375,1.2708333,0.02946278,
4334,21.684795,3.1154864,2.375,1.2708333,0.02946278,
4335,20.537014,2.6004062,2.375,1.2708333,0.02946278,
4336,19.447216,2.133478,2.375,1.2708333,0.02946278,
4337,18.542728,1.6904055,2.375,1.2708333,0.02946278,
4338,17.944504,1.5878521,2.375,1.2708333,0.02946278,
4339,17.81646,1.7029152,2.375,1.3541667,0.014731391,
4340,20.160439,3.706582,2.5,1.3559028,0.063859634,
4341,20.039576,3.7132905,2.5,1.3628472,0.06553676,
4342,20.841082,3.5768802,2.5,1.3628472,0.06553676,
4343,21.201256,3.496178,2.5,1.296875,0.046875,
4344,19.874334,3.9068906,2.5714285,1.3392857,0.05357143,
4345,21.034994,4.0187902,2.5714285,1.220238,0.087243184,
4346,23.14777,6.5482554,2.7142856,1.2309524,0.090814605,
4347,24.2457,6.4632535,2.7142856,1.2380952,0.09343318,
4348,25.472202,6.4994893,2.7142856,1.2380952,0.09343318,
4349,29.363617,9.453235,2.857143,1.25,0.110269055,
4350,26.865322,7.291164,2.7142856,1.2380952,0.09343318,
4351,27.629642,7.050995,2.5,1.1979166,0.10311973,
4352,27.647297,7.1157765,2.5,1.1875,0.08838834,
4353,27.665968,6.816412,2.5,1.1875,0.08838834,
4354,30.745756,3.7496407,2.7142856,1.2142857,0.05455447,
4355,30.855984,4.0881133,2.7142856,1.2261906,0.06070261,
4356,30.584976,4.267587,2.7142856,1.2261906,0.06070261,
4357,31.122828,3.944038,2.625,1.2366898,0.054290306,
4358,30.588505,4.758769,2.7142856,1.281746,0.067925565,
4359,30.309551,4.9796815,2.7142856,1.3075397,0.08644814,
4360,30.004759,5.270542,2.7142856,1.329365,0.09229923,
4361,29.941515,5.5068083,2.7142856,1.2222222,0.14280686,
4362,30.305815,5.750544,2.857143,1.1960033,0.15122648,
4363,30.360928,5.909779,2.857143,1.1960033,0.15122648,
4364,30.419382,6.0616775,2.857143,1.1960033,0.15122648,
4365,35.022743,7.2451615,3.6,1.3210714,0.23940973,
4366,42.01422,11.096936,4.25,1.6283102,0.37993264,
4367,41.17766,11.1287,4.25,1.5941668,0.36773968,
4368,40.38034,11.223617,4.25,1.6708333,0.23471637,
4369,37.222305,8.806024,4,1.8580556,0.26242787,
4370,36.11565,8.536043,4,2.1164584,0.19447663,
4371,35.458942,8.500444,4,2.0350115,0.3358595,
4372,35.135506,8.512593,4,2.016493,0.32531354,
4373,35.016827,6.8054495,3.6,1.8131945,0.26025084,
4374,34.57276,6.8203096,3.6,1.7969906,0.27131194,
4375,34.13494,6.927362,3.6,1.8046296,0.27746636,
4376,58.238426,24.641031,4,1.6875,0.27563375,
4377,57.656677,24.771435,4,1.7319443,0.29536662,
4378,57.309486,24.9688,4,1.7763889,0.26393965,
4379,56.99,25.079662,4,1.7763889,0.26393965,
4380,56.624992,25.313328,4,1.7208332,0.24897568,
4381,45.561687,26.531357,3.8,1.7059524,0.28526735,
4382,43.578777,22.370241,3.5,1.5882937,0.2377228,
4383,34.14532,12.265548,3.3333333,1.5709877,0.30959204,
4384,32.131878,9.185964,3.1666667,1.4693288,0.28296655,
4385,31.922995,8.121883,3,1.390377,0.22570689,
4386,31.295567,8.31963,3,1.3328372,0.22656918,
4387,30.8033,8.507516,3,1.3149801,0.20437916,
4388,30.386686,8.74266,3,1.3149801,0.20437916,
4389,29.802221,8.84199,3,1.3149801,0.20437916,
4390,29.94162,7.78695,2.875,1.317853,0.19096103,
4391,32.585358,9.263106,3.2857144,1.4150132,0.24811293,
4392,31.829834,8.407753,3.125,1.3677661,0.2217158,
4393,31.178333,8.738182,3.125,1.3677661,0.2217158,
4394,31.001883,9.146448,3.125,1.3677661,0.2217158,
4395,30.124796,8.518518,3,1.3654513,0.20902708,
4396,30.633802,7.6100335,2.8888888,1.3248457,0.18580185,
4397,31.31086,6.3057504,3,1.4051216,0.13862151,
4398,30.579544,7.1739154,3.142857,1.4938228,0.16277447,
4399,30.33911,7.207238,3.142857,1.6024472,0.14781618,
4400,72.23292,21.7105,3.5,1.6264662,0.10874614,
4401,72.6635,21.446604,3.5,1.6195216,0.09788091,
4402,75.148445,26.04096,3.6666667,1.6792593,0.10371989,
4403,69.688286,22.241678,3.4285715,1.6070372,0.095552936,
4404,69.83363,22.13429,3.4285715,1.6070372,0.095552936,
4405,77.77853,27.00901,3.8333333,1.6391205,0.26577386,
4406,77.85494,26.651382,3.8333333,1.6473942,0.26751044,
4407,71.767746,22.59048,3.5714285,1.5549093,0.22929467,
4408,66.937996,19.491726,3.375,1.4211309,0.18386576,
4409,29.660269,5.42591,2.7777777,1.334105,0.11462173,
4410,29.15621,5.2168612,2.7777777,1.3080908,0.10494546,
4411,28.681528,5.006609,2.7777777,1.3021384,0.100281425,
4412,28.31981,4.8034277,2.7777777,1.2671958,0.085623056,
4413,27.563963,3.7484016,2.6666667,1.2006173,0.0884316,
4414,26.756216,3.945576,2.75,1.2106481,0.07693058,
4415,21.262962,2.3597262,2.3333333,1.25,0.039283708,
4416,21.806963,3.4007592,2.5,1.2812499,0.044194173,
4417,21.777382,3.1498742,2.5,1.3750001,0.044194173,
4418,22.142424,2.858975,2.5,1.4791666,0.014731391,
4419,22.469738,2.5636292,2.5,1.5,0,
4420,25.720097,3.9124577,2.5555556,1.4197531,0.050148383,
4421,26.123177,3.7380757,2.5555556,1.4899691,0.013694624,
4422,26.464664,3.7232828,2.5555556,1.5030864,0.003086408,
4423,25.724113,4.0456114,2.625,1.5659722,0.003472209,
4424,25.684458,3.8986275,2.625,1.4826388,0.06239777,
4425,25.853352,3.73603,2.625,1.4618056,0.03293499,
4426,29.545061,5.8656,3,1.4248867,0.069108255,
4427,29.584396,6.1562576,3,1.4153911,0.06619101,
4428,29.454542,6.4552298,3,1.3687642,0.122875094,
4429,29.529905,6.7285724,3,1.3547336,0.11799773,
4430,29.705067,7.010998,3,1.3547336,0.11799773,
4431,30.077038,7.3305354,3,1.3066894,0.12991348,
4432,30.525896,7.6196084,3,1.3015872,0.12475654,
4433,31.258413,7.7532663,3,1.3015872,0.12475654,
4434,30.542816,5.1244416,2.625,1.2729167,0.09612945,
4435,31.491768,5.1505003,2.625,1.2666667,0.091474764,
4436,32.596764,5.2339954,2.625,1.2666667,0.091474764,
4437,28.561628,1.2261486,2.2222223,1.2407408,0.01309457,
4438,30.91156,3.816989,2.3333333,1.1388888,0.039283708,
4439,30.545267,3.7333968,2.2222223,1.0462962,0.06547285,
4440,31.187513,4.0014944,2.2222223,1.037037,0.05237828,
4441,31.296509,4.8287077,2.25,1.0416666,0.05892556,
4442,31.941042,5.0858116,2.25,1.0416666,0.05892556,
4443,32.51848,5.3240757,2.25,1.0416666,0.05892556,
4444,32.899914,6.309212,2.2857144,1.047619,0.067343496,
4445,33.388783,5.6173277,2.25,1.0416666,0.05892556,
4446,40.21303,6.503715,2.7142856,1.1,0.088203356,
4447,41.131298,7.6258655,2.8333333,1.1458334,0.13222167,
4448,39.24355,5.644833,2.6666667,1.1354166,0.13688987,
4449,38.586117,5.6712823,2.6666667,1.125,0.125,
4450,38.32298,6.7663107,2.8,1.15,0.15,
4451,37.966957,8.33794,3,1.1875,0.1875,
4452,28.772696,2.570045,2.4,1.075,0.075,
4453,23.93274,7.65E-06,2,1,0,
4454,22.773066,8.26E-06,2,1,0,
4455,21.362444,5.88E-06,2,1,0,
4456,23.205122,6.61E-06,2,1,0,
4457,21.911041,3.33E-06,2,1,0,
4458,20.786663,8.43E-06,2,1,0,
4459,19.898155,6.22E-06,2,1,0,
4460,23.705786,1.3983225,2.25,1.0390625,0.04059494,
4461,23.886171,1.4200575,2.25,1.046875,0.046875,
4462,22.507675,1.6633933,2.2857144,1.1021825,0.06188282,
4463,18.255554,6.20E-06,2,1,0,
4464,23.244898,2.0009124,2.2857144,1.0446428,0.046394218,
4465,24.365103,2.114268,2.2857144,1.0535715,0.05357143,
4466,25.505507,2.3396118,2.2857144,1.0535715,0.05357143,
4467,23.99763,1.8860013,2.142857,1.0357143,0.050507627,
4468,24.960297,2.047839,2.142857,1.0238096,0.033671748,
4469,26.070103,2.214316,2.142857,1.0238096,0.033671748,
4470,27.37214,2.344563,2.142857,1.0238096,0.033671748,
4471,28.559937,2.4397755,2.142857,1.0238096,0.033671748,
4472,29.140638,2.446048,2.142857,1.0238096,0.033671748,
4473,32.042767,4.2099447,2.2857144,1.0357143,0.035714287,
4474,32.098156,4.7034554,2.3333333,1.0625,0.0625,
4475,32.241024,4.4931197,2.3333333,1.0625,0.0625,
4476,31.23702,5.1607523,2.4,1.075,0.075,
4477,30.752668,4.1669083,2.3333333,1.0625,0.0625,
4478,30.226685,3.4757118,2.2857144,1.0535715,0.05357143,
4479,29.268038,3.408544,2.2857144,1.0535715,0.05357143,
4480,26.36835,3.3399723,2.142857,1.0238096,0.033671748,
4481,25.944895,3.3115692,2.142857,1.0238096,0.033671748,
4482,23.193003,8.22E-06,2,1,0,
4483,23.249771,2.57E-06,2,1,0,
4484,26.098629,3.194173,2.142857,1.0238096,0.033671748,
4485,26.125483,3.2140973,2.142857,1.0238096,0.033671748,
4486,26.086195,3.3003323,2.142857,1.0238096,0.033671748,
4487,26.239485,3.3793483,2.142857,1.0238096,0.033671748,
4488,26.564207,3.4396234,2.142857,1.0238096,0.033671748,
4489,29.33016,7.060228,2.2857144,1.047619,0.067343496,
4490,31.98419,5.97294,2.4285715,1.0773809,0.087243184,
4491,29.217697,5.1493726,2.3333333,1.0694444,0.09820927,
4492,29.228928,4.676212,2.3333333,1.0555555,0.078567415,
4493,27.51763,5.0453844,2.4,1.0666666,0.0942809,
4494,28.583807,8.069496,2.6,1.0666666,0.10487547,
4495,28.061625,7.442131,2.6,1.0666666,0.10487547,
4496,29.62461,6.2555795,2.6666667,1.0694444,0.10703808,
4497,28.779806,5.6662307,2.6666667,1.0833334,0.12667994,
4498,27.930359,5.0355372,2.6666667,1.2395834,0.13331544,
4499,27.019081,4.459853,2.6666667,1.2569444,0.101783715,
4500,26.355886,3.9797554,2.6666667,1.2569444,0.101783715,
4501,27.331987,3.0963116,2.5714285,1.220238,0.087243184,
4502,30.03753,4.2584605,2.7142856,1.2440475,0.120914936,
4503,28.055882,3.21643,2.5714285,1.3154763,0.07040731,
4504,27.937511,2.950559,2.5714285,1.3392857,0.05357143,
4505,22.983149,1.7978008,2.2857144,1.2857143,0,
4506,23.060286,1.7111522,2.2857144,1.2857143,0,
4507,26.694086,3.0934937,2.6666667,1.3854166,0.054126587,
4508,26.933578,3.0305116,2.6666667,1.3958334,0.0625,
4509,27.117228,3.5206702,2.6666667,1.3958334,0.0625,
4510,27.393646,4.174517,2.6666667,1.3958334,0.0625,
4511,30.831884,6.6050434,2.8333333,1.423611,0.101783715,
4512,31.542133,6.382788,2.7142856,1.4117063,0.095554575,
4513,33.12572,7.6294413,2.857143,1.4593254,0.12129337,
4514,31.397955,5.153654,2.625,1.359375,0.120531954,
4515,32.752293,7.510516,2.75,1.328125,0.09106918,
4516,32.12977,7.7490005,2.75,1.3385417,0.10580056,
4517,31.557999,7.9986124,2.75,1.234375,0.13526334,
4518,30.90785,8.322255,2.75,1.234375,0.13526334,
4519,30.796492,7.5715113,2.6666667,1.2083334,0.12023408,
4520,30.324913,7.6062512,2.6666667,1.2083334,0.12023408,
4521,29.991781,7.565363,2.6666667,1.3047839,0.10339104,
4522,27.289175,5.6071644,2.5555556,1.3179011,0.055464685,
4523,27.001467,5.771408,2.5555556,1.3179011,0.055464685,
4524,27.351612,5.3551025,2.5,1.3111112,0.06285395,
4525,27.142618,5.5569787,2.5,1.2861111,0.049918216,
4526,24.796185,3.2813902,2.4444444,1.2993827,0.029275546,
4527,22.951326,1.5537219,2.3333333,1.2808642,0.003086408,
4528,23.268013,1.5548,2.3333333,1.224537,0.06624578,
